lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
3007050,Colstrip Elem,Rural (remote,2,373,,,31,0,31,12.03,11,1,373.0,1,373.0,79,6938000,3177000,3873000,2335000,60.29,18600.54,75322.58
3007080,Colstrip H S,Rural (remote,1,163,,,0,17,17,9.59,3,1,163.0,0,,42,4964000,2215000,2230000,1269000,56.91,30453.99,74647.06
3007110,Columbia Falls Elem,Town (remote),3,1448,,,95,0,95,15.24,57,4,362.0,3,482.67,209,16798000,9789000,9786000,6699000,68.45,11600.83,70515.79
3007140,Columbia Falls H S,Town (remote),1,661,,,0,41,41,16.12,13,2,330.5,0,,88,8574000,4617000,4747000,2853000,60.1,12971.26,69585.37
3007190,Columbus Elem,Rural (remote,2,489,,,30,0,30,16.3,8,1,489.0,1,489.0,59,4645000,2614000,2711000,1797000,66.29,9498.98,59900.0
3007200,Columbus H S,Rural (remote,1,230,,,0,14,14,16.43,6,0,,0,,32,3089000,1861000,1466000,1030000,70.26,13430.43,73571.43
3007320,Conrad H S,Town (remote),1,126,,,0,10,10,12.6,3,0,,0,,22,2198000,1101000,1026000,652000,63.55,17444.44,65200.0
3007330,Conrad Elem,Town (remote),3,343,,,24,0,24,14.29,8,1,343.0,0,,51,4324000,1997000,2158000,1305000,60.47,12606.41,54375.0
3007350,Cooke City Elem,Rural (remote,1,5,,,1,0,1,5.0,0,0,,0,,1,133000,106000,48000,36000,75.0,26600.0,36000.0
3007410,Corvallis K-12 Schools,Rural (distant),4,1376,,,61,31,92,14.96,18,4,344.0,3,458.67,177,13259000,8476000,7941000,5589000,70.38,9635.9,60750.0
3007500,Cottonwood Elem,Rural (distant),1,13,,,2,0,2,6.5,1,0,,0,,3,247000,175000,123000,107000,86.99,19000.0,53500.0
3007710,Creston Elem,Rural (distant),1,101,,,9,0,9,11.22,0,0,,0,,14,870000,549000,532000,384000,72.18,8613.86,42666.67
3007830,Culbertson Elem,Rural (remote,2,203,,,19,0,19,10.68,2,0,,0,,38,3665000,1462000,1467000,1126000,76.76,18054.19,59263.16
3007860,Culbertson H S,Rural (remote,1,81,,,0,6,6,13.5,1,0,,0,,18,1823000,927000,930000,537000,57.74,22506.17,89500.0
3007930,Custer County H S,Town (remote),1,500,,,0,32,32,15.63,12,2,250.0,1,500.0,71,6069000,3529000,3134000,2012000,64.2,12138.0,62875.0
3007950,Spring Creek Elem,Rural (remote,1,3,,,1,0,1,3.0,0,0,,0,,1,66000,44000,42000,35000,83.33,22000.0,35000.0
3007980,Kinsey Elem,Rural (remote,1,61,,,4,0,4,15.25,4,0,,0,,9,500000,295000,270000,219000,81.11,8196.72,54750.0
3008010,S Y Elem,Rural (remote,1,9,,,1,0,1,9.0,0,0,,0,,2,115000,77000,66000,57000,86.36,12777.78,57000.0
3008040,S H Elem,Rural (remote,1,2,,,1,0,1,2.0,0,0,,0,,1,84000,65000,33000,33000,100.0,42000.0,33000.0
3008130,Custer K-12 Schools,Rural (remote,3,93,,,6,4,11,8.45,1,0,,0,,18,1760000,914000,846000,542000,64.07,18924.73,49272.73
3008190,Cut Bank H S,Town (remote),1,167,,,0,15,15,11.13,2,1,167.0,0,,31,3349000,1784000,1649000,931000,56.46,20053.89,62066.67
3008280,Darby K-12 Schools,Rural (remote,3,327,,,16,9,25,13.08,9,1,327.0,0,,58,4533000,2445000,2376000,1555000,65.45,13862.39,62200.0
3008310,Davey Elem,Rural (distant),1,10,,,1,0,1,10.0,2,0,,0,,4,165000,105000,96000,71000,73.96,16500.0,71000.0
3008340,Dawson H S,Town (remote),1,351,,,0,25,25,14.04,4,1,351.0,1,351.0,45,4668000,2580000,2122000,1405000,66.21,13299.15,56200.0
3008400,Lindsay Elem,Rural (remote,1,7,,,1,0,1,7.0,1,0,,0,,3,198000,111000,118000,85000,72.03,28285.71,85000.0
3008470,Deer Creek Elem,Rural (fringe),1,19,,,1,0,1,19.0,1,0,,0,,2,280000,159000,103000,103000,100.0,14736.84,103000.0
3008670,Deer Lodge Elem,Town (remote),2,409,,,31,0,31,13.19,0,1,409.0,1,409.0,60,5147000,2718000,3009000,2046000,68.0,12584.35,66000.0
3008700,Deer Park Elem,Rural (distant),2,148,,,11,0,11,13.45,2,0,,0,,20,1331000,835000,841000,629000,74.79,8993.24,57181.82
3008730,Deerfield Elem,Rural (remote,1,15,,,1,0,1,15.0,0,0,,0,,1,180000,102000,53000,44000,83.02,12000.0,44000.0
3008850,Denton H S,Rural (remote,1,17,,,0,5,5,3.4,0,0,,0,,11,875000,416000,369000,237000,64.23,51470.59,47400.0
3008860,Denton Elem,Rural (remote,2,29,,,4,0,4,7.25,0,0,,0,,8,733000,412000,370000,258000,69.73,25275.86,64500.0
3008880,DeSmet Elem,Small Suburb,2,106,,,12,0,12,8.83,5,1,106.0,0,,24,1809000,922000,925000,621000,67.14,17066.04,51750.0
3008910,Dillon Elem,Town (remote),2,727,,,44,0,44,16.52,19,2,363.5,1,727.0,94,7586000,5011000,4353000,3091000,71.01,10434.66,70250.0
3009000,Divide Elem,Rural (remote,1,8,,,1,0,1,8.0,0,0,,0,,1,134000,96000,73000,53000,72.6,16750.0,53000.0
3009030,Dixon Elem,Rural (distant),2,55,,,9,0,9,6.11,2,0,,0,,20,1423000,614000,747000,410000,54.89,25872.73,45555.56
3009120,Dodson K-12,Rural (remote,3,81,,,8,4,13,6.23,1,0,,0,,21,-1,-1,-1,-1,100.0,-0.01,-0.08
3009180,Drummond Elem,Rural (remote,2,85,,,8,0,8,10.63,0,0,,0,,14,1420000,680000,651000,472000,72.5,16705.88,59000.0
3009210,Drummond H S,Rural (remote,1,67,,,0,6,6,11.17,1,0,,0,,14,1224000,586000,490000,343000,70.0,18268.66,57166.67
3009330,Dupuyer Elem,Rural (remote,1,21,,,3,0,3,7.0,1,0,,0,,5,289000,192000,128000,101000,78.91,13761.9,33666.67
3009510,East Glacier Park Elem,Rural (remote,1,57,,,4,0,4,14.25,1,0,,0,,10,1220000,602000,609000,412000,67.65,21403.51,103000.0
3009670,Ekalaka Elem,Rural (remote,2,89,,,9,0,9,9.89,3,0,,0,,19,1282000,589000,659000,424000,64.34,14404.49,47111.11
3009720,Elder Grove Elem,Rural (fringe),2,552,,,35,0,35,15.77,8,2,276.0,1,552.0,60,8416000,2867000,2558000,1884000,73.65,15246.38,53828.57
3009780,Elliston Elem,Rural (remote,1,16,,,3,0,3,5.33,1,0,,0,,5,238000,149000,135000,103000,76.3,14875.0,34333.33
3009840,Elysian Elem,Rural (fringe),2,387,,,27,0,27,14.33,6,1,387.0,1,387.0,45,3492000,1914000,1808000,1304000,72.12,9023.26,48296.3
3009930,Ennis K-12 Schools,Rural (remote,3,381,,,20,11,31,12.29,4,1,381.0,1,381.0,59,5425000,3097000,2709000,1845000,68.11,14238.85,59516.13
3010080,Eureka Elem,Rural (remote,2,471,,,31,0,31,15.19,7,1,471.0,1,471.0,58,5135000,2831000,2996000,2026000,67.62,10902.34,65354.84
3010140,Fairfield Elem,Rural (remote,2,202,,,14,0,14,14.43,3,0,,0,,27,2070000,1204000,1342000,930000,69.3,10247.52,66428.57
3010170,Fairfield H S,Rural (remote,1,112,,,0,10,10,11.2,1,0,,0,,23,2329000,1363000,1165000,703000,60.34,20794.64,70300.0
3010210,Fairview Elem,Rural (distant),2,200,,,13,0,13,15.38,9,0,,0,,34,3554000,1702000,1593000,1139000,71.5,17770.0,87615.38
3010230,Fair-Mont-Egan Elem,Rural (fringe),2,171,,,12,0,12,14.25,6,0,,0,,27,1669000,1122000,961000,686000,71.38,9760.23,57166.67
3010290,Fairview H S,Rural (distant),1,117,,,0,12,12,9.75,1,0,,0,,22,3430000,2030000,1142000,827000,72.42,29316.24,68916.67
3010530,Fergus H S,Rural (fringe),1,337,,,0,24,24,14.04,5,1,337.0,1,337.0,56,4945000,2544000,2558000,1509000,58.99,14673.59,62875.0
3010800,Fishtail Elem,Rural (remote,1,7,,,1,0,1,7.0,0,0,,0,,3,235000,78000,99000,56000,56.57,33571.43,56000.0
3010820,Wise River Elem,Rural (remote,1,8,,,2,0,2,4.0,0,0,,0,,2,171000,121000,97000,77000,79.38,21375.0,38500.0
3010920,Evergreen Elem,Town (remote),2,744,,,52,0,52,14.31,26,2,372.0,2,372.0,116,9690000,5439000,5607000,4006000,71.45,13024.19,77038.46
3010950,Olney-Bissell Elem,Rural (distant),2,67,,,7,0,7,9.57,4,0,,0,,16,1139000,648000,590000,435000,73.73,17000.0,62142.86
3011100,Florence-Carlton K-12 Schls,Rural (distant),3,804,,,35,18,53,15.17,10,2,402.0,2,402.0,93,8609000,4890000,4684000,3505000,74.83,10707.71,66132.08
3011160,Forsyth Elem,Rural (remote,2,218,,,20,0,20,10.9,3,0,,0,,41,2631000,1492000,1641000,1060000,64.59,12068.81,53000.0
3011190,Forsyth H S,Rural (remote,1,107,,,0,7,7,15.29,3,0,,0,,18,1932000,1127000,961000,634000,65.97,18056.07,90571.43
3011240,Fort Benton Elem,Rural (remote,2,227,,,14,0,14,16.21,6,0,,0,,33,2081000,1207000,1124000,799000,71.09,9167.4,57071.43
3011260,Fort Benton H S,Rural (remote,1,100,,,0,9,9,11.11,3,0,,0,,21,2233000,1060000,1000000,552000,55.2,22330.0,61333.33
3011340,Fortine Elem,Rural (remote,2,80,,,8,0,8,10.0,2,0,,0,,14,937000,530000,493000,356000,72.21,11712.5,44500.0
3011420,Frazer Elem,Rural (remote,2,94,,,11,0,11,8.55,2,0,,0,,21,2253000,1132000,1164000,775000,66.58,23968.09,70454.55
3011460,Frazer H S,Rural (remote,1,24,,,0,6,6,4.0,0,0,,0,,13,1461000,609000,511000,280000,54.79,60875.0,46666.67
3011520,Frenchtown K-12 Schools,Rural (fringe),4,1325,,,61,29,91,14.56,35,4,331.25,3,441.67,193,14716000,7245000,8112000,5203000,64.14,11106.42,57175.82
3011550,Froid Elem,Rural (remote,2,86,,,10,0,10,8.6,0,0,,0,,17,1211000,741000,738000,536000,72.63,14081.4,53600.0
3011580,Froid H S,Rural (remote,1,20,,,0,5,5,4.0,0,0,,0,,10,1286000,577000,507000,325000,64.1,64300.0,65000.0
3011650,Fromberg K-12,Rural (remote,3,128,,,9,4,14,9.14,3,0,,0,,31,2340000,1413000,1159000,761000,65.66,18281.25,54357.14
3011670,Frontier Elem,Rural (distant),2,147,,,12,0,12,12.25,5,0,,0,,27,2378000,1116000,1261000,733000,58.13,16176.87,61083.33
3011730,Galata Elem,Rural (remote,1,7,,,1,0,1,7.0,0,0,,0,,1,145000,63000,63000,34000,53.97,20714.29,34000.0
3011790,Gallatin Gateway Elem,Rural (distant),2,165,,,11,0,11,15.0,3,0,,0,,23,1800000,962000,998000,652000,65.33,10909.09,59272.73
3011820,Gardiner Elem,Rural (remote,2,107,,,12,0,12,8.92,1,0,,0,,18,3283000,763000,872000,559000,64.11,30682.24,46583.33
3011850,Gardiner H S,Rural (remote,1,63,,,0,5,5,12.6,1,0,,0,,10,2314000,700000,724000,419000,57.87,36730.16,83800.0
3011880,Garfield County H S,Rural (remote,1,43,,,0,6,6,7.17,1,0,,0,,13,1183000,603000,508000,339000,66.73,27511.63,56500.0
3011990,Ross Elem,Rural (remote,1,2,,,1,0,1,2.0,0,0,,0,,1,83000,60000,36000,33000,91.67,41500.0,33000.0
3012060,Sand Springs Elem,Rural (remote,1,4,,,1,0,1,4.0,0,0,,0,,1,81000,48000,45000,40000,88.89,20250.0,40000.0
3012210,Geraldine K-12,Rural (remote,3,62,,,6,4,11,5.64,1,0,,0,,20,-1,-1,-1,-1,100.0,-0.02,-0.09
3012270,Geyser Elem,Rural (remote,2,20,,,5,0,5,4.0,1,0,,0,,10,713000,326000,376000,229000,60.9,35650.0,45800.0
3012300,Geyser H S,Rural (remote,1,17,,,0,2,2,8.5,1,0,,0,,8,720000,306000,350000,182000,52.0,42352.94,91000.0
3012350,Gildford Colony Elem,Rural (remote,1,16,,,1,0,1,16.0,1,0,,0,,2,286000,154000,103000,97000,94.17,17875.0,97000.0
3012420,Glasgow K-12 Schools,Town (remote),3,843,,,42,20,62,13.6,23,3,281.0,2,421.5,130,10252000,5850000,5681000,3685000,64.87,12161.33,59435.48
3012510,Glendive Elem,Town (remote),3,834,,,59,0,59,14.14,20,3,278.0,3,278.0,119,9542000,5843000,5742000,3807000,66.3,11441.25,64525.42
3012570,Gold Creek Elem,Rural (remote,1,8,,,1,0,1,8.0,2,0,,0,,5,180000,116000,91000,67000,73.63,22500.0,67000.0
3012600,Golden Ridge Elem,Rural (remote,1,34,,,4,0,4,8.5,0,0,,0,,5,356000,228000,201000,166000,82.59,10470.59,41500.0
3012840,Philipsburg K-12 Schools,Rural (remote,3,171,,,10,6,17,10.06,1,0,,0,,30,2769000,1473000,1597000,1069000,66.94,16192.98,62882.35
3012900,Grant Elem,Rural (remote,1,6,,,1,0,1,6.0,0,0,,0,,1,109000,55000,56000,39000,69.64,18166.67,39000.0
3012960,Grass Range Elem,Rural (remote,2,57,,,5,0,5,11.4,4,0,,0,,14,841000,342000,334000,221000,66.17,14754.39,44200.0
3012990,Grass Range H S,Rural (remote,1,19,,,0,3,3,6.33,0,0,,0,,7,743000,373000,354000,223000,62.99,39105.26,74333.33
3013040,Great Falls Elem,Small City,17,7303,,,469,0,469,15.57,111,19,384.37,18,405.72,882,83487000,42711000,45622000,31405000,68.84,11431.88,66961.62
3013050,Great Falls H S,Small City,2,2864,,,0,191,191,14.99,24,9,318.22,2,1432.0,375,52308000,19917000,18708000,13531000,72.33,18263.97,70842.93
3013110,Greenfield Elem,Rural (distant),2,97,,,7,0,7,13.86,0,0,,0,,11,894000,482000,576000,358000,62.15,9216.49,51142.86
3013140,Greycliff Elem,Rural (remote,1,11,,,1,0,1,11.0,1,0,,0,,3,180000,129000,91000,81000,89.01,16363.64,81000.0
3013200,Hall Elem,Rural (remote,1,25,,,2,0,2,12.5,2,0,,0,,7,256000,183000,173000,141000,81.5,10240.0,70500.0
3013260,Hamilton K-12 Schools,Town (remote),4,1543,,,65,32,98,15.74,43,4,385.75,3,514.33,222,25012000,10119000,9364000,6589000,70.37,16209.98,67234.69
3013280,Hawks Home Elem,Rural (remote,2,21,,,2,0,2,10.5,0,0,,0,,3,204000,126000,93000,87000,93.55,9714.29,43500.0
3013310,Hardin Elem,Town (remote),5,1410,,,113,0,113,12.48,72,4,352.5,4,352.5,279,20291000,9954000,10795000,6682000,61.9,14390.78,59132.74
3013340,Hardin H S,Town (remote),1,546,,,0,31,31,17.61,10,2,273.0,1,546.0,75,7541000,3836000,3257000,2082000,63.92,13811.36,67161.29
3013360,Plenty Coups H S,Rural (distant),1,60,,,0,6,6,10.0,1,0,,0,,14,1781000,890000,882000,514000,58.28,29683.33,85666.67
3013395,Harlem Elem,Rural (remote,2,440,,,33,0,33,13.33,13,2,220.0,1,440.0,74,6080000,3272000,3366000,2233000,66.34,13818.18,67666.67
3013400,Harlem H S,Rural (remote,1,160,,,0,12,12,13.33,3,1,160.0,0,,23,2590000,1533000,1267000,840000,66.3,16187.5,70000.0
3013440,Harlowton Elem,Rural (remote,2,210,,,19,0,19,11.05,6,0,,0,,36,2508000,1537000,1456000,1069000,73.42,11942.86,56263.16
3013470,Harlowton H S,Rural (remote,1,65,,,0,7,7,9.29,1,0,,0,,15,2077000,954000,828000,490000,59.18,31953.85,70000.0
3013530,Harrison K-12 Schools,Rural (remote,3,84,,,5,5,11,7.64,1,0,,0,,19,1850000,924000,818000,601000,73.47,22023.81,54636.36
3013560,Havre Elem,Town (remote),4,1232,,,73,0,73,16.88,45,3,410.67,4,308.0,188,14207000,5661000,8115000,4052000,49.93,11531.66,55506.85
3013590,Havre H S,Town (remote),1,508,,,0,39,39,13.03,10,1,508.0,1,508.0,79,6907000,3705000,3699000,2309000,62.42,13596.46,59205.13
3013660,Hays-Lodge Pole K-12 Schls,Rural (remote,3,220,,,13,9,23,9.57,3,1,220.0,0,,57,4951000,2397000,2310000,1447000,62.64,22504.55,62913.04
3013800,Helena Flats Elem,Rural (fringe),2,235,,,16,0,16,14.69,2,0,,1,235.0,27,2444000,1573000,1352000,1032000,76.33,10400.0,64500.0
3013830,Helena H S,Town (remote),2,2874,,,0,191,191,15.05,19,9,319.33,4,718.5,302,32617000,22213000,22351000,16843000,75.36,11348.99,88183.25
3013860,Hellgate Elem,Small City,3,1517,,,86,0,86,17.64,37,4,379.25,2,758.5,177,24786000,8758000,9039000,6126000,67.77,16338.83,71232.56
3013890,Helmville Elem,Rural (remote,1,15,,,2,0,2,7.5,0,0,,0,,3,274000,171000,154000,135000,87.66,18266.67,67500.0
3014070,Highwood K-12,Rural (distant),3,111,,,8,4,12,9.25,0,0,,0,,24,1902000,1011000,920000,571000,62.07,17135.14,47583.33
3014150,Cottonwood Elem,Rural (remote,1,11,,,1,0,1,11.0,2,0,,0,,5,268000,148000,145000,111000,76.55,24363.64,111000.0
3014340,Hinsdale Elem,Rural (remote,2,47,,,7,0,7,6.71,1,0,,0,,15,888000,456000,475000,308000,64.84,18893.62,44000.0
3014370,Hinsdale H S,Rural (remote,1,22,,,0,5,5,4.4,0,0,,0,,12,851000,430000,382000,223000,58.38,38681.82,44600.0
3014430,Hobson K-12 Schools,Rural (remote,3,117,,,10,4,14,8.36,0,0,,0,,24,2136000,1237000,986000,678000,68.76,18256.41,48428.57
3014640,Hot Springs K-12,Rural (remote,3,181,,,12,7,19,9.53,5,0,,0,,41,2935000,1734000,1517000,1060000,69.87,16215.47,55789.47
3014700,Huntley Project K-12 Schools,Rural (distant),3,784,,,37,18,55,14.25,13,2,392.0,1,784.0,118,11004000,5689000,5625000,3779000,67.18,14035.71,68709.09
3014760,Hysham K-12 Schools,Rural (remote,3,59,,,6,3,10,5.9,2,0,,0,,17,1640000,838000,752000,498000,66.22,27796.61,49800.0
3014820,Independent Elem,Midsize Suburb,1,310,,,18,0,18,17.22,4,0,,1,310.0,33,2847000,1685000,1472000,1131000,76.83,9183.87,62833.33
3015060,Jackson Elem,Rural (remote,1,6,,,1,0,1,6.0,0,0,,0,,2,136000,76000,70000,49000,70.0,22666.67,49000.0
3015120,Jefferson H S,Rural (remote,1,271,,,0,18,18,15.06,4,1,271.0,1,271.0,34,3454000,2210000,1819000,1295000,71.19,12745.39,71944.44
3015200,Joliet Elem,Rural (distant),2,251,,,17,0,17,14.76,1,1,251.0,0,,34,2512000,1375000,1447000,947000,65.45,10007.97,55705.88
3015260,Joliet H S,Rural (distant),1,112,,,0,9,9,12.44,0,0,,0,,18,1712000,1083000,877000,611000,69.67,15285.71,67888.89
3015340,Jordan Elem,Rural (remote,2,91,,,10,0,10,9.1,1,0,,0,,16,1142000,617000,619000,461000,74.47,12549.45,46100.0
3015360,Judith Gap Elem,Rural (remote,2,18,,,5,0,5,3.6,0,0,,0,,8,560000,283000,282000,180000,63.83,31111.11,36000.0
3015390,Judith Gap H S,Rural (remote,1,6,,,0,2,2,3.0,0,0,,0,,4,433000,209000,218000,122000,55.96,72166.67,61000.0
3015420,Flathead H S,Town (remote),2,2882,,,0,183,183,15.75,22,9,320.22,4,720.5,331,49182000,18862000,18062000,12628000,69.91,17065.23,69005.46
3015450,Kalispell Elem,Town (remote),7,3129,,,198,0,198,15.8,60,9,347.67,8,391.13,391,45386000,19501000,20392000,14092000,69.11,14504.95,71171.72
3015510,Kester Elem,Rural (remote,1,5,,,1,0,1,5.0,0,0,,0,,1,91000,54000,45000,38000,84.44,18200.0,38000.0
3015570,Kila Elem,Rural (distant),2,181,,,11,0,11,16.45,4,0,,1,181.0,22,1771000,944000,998000,687000,68.84,9784.53,62454.55
3015610,King Colony Elem,Rural (distant),1,9,,,1,0,1,9.0,1,0,,0,,2,151000,110000,60000,51000,85.0,16777.78,51000.0
3015640,Kircher Elem,Rural (fringe),1,42,,,3,0,3,14.0,4,0,,0,,7,439000,258000,214000,191000,89.25,10452.38,63666.67
3015690,Knees Elem,Rural (remote,1,8,,,1,0,1,8.0,0,0,,0,,1,166000,98000,45000,35000,77.78,20750.0,35000.0
3015900,Upper West Shore Elem,Rural (remote,1,79,,,6,0,6,13.17,1,0,,0,,10,703000,333000,345000,221000,64.06,8898.73,36833.33
3015930,Swan Lake-Salmon Elem,Rural (remote,1,2,,,1,0,1,2.0,0,0,,0,,3,109000,74000,59000,49000,83.05,54500.0,49000.0
3015990,Lambert Elem,Rural (remote,2,84,,,10,0,10,8.4,2,0,,0,,18,1737000,845000,842000,581000,69.0,20678.57,58100.0
3016020,Lambert H S,Rural (remote,1,32,,,0,6,6,5.33,0,0,,0,,11,1522000,766000,593000,389000,65.6,47562.5,64833.33
3016050,Lame Deer Elem,Rural (remote,2,404,,,26,0,26,15.54,6,1,404.0,0,,68,6535000,2810000,3177000,1656000,52.12,16175.74,63692.31
3016110,LaMotte Elem,Rural (fringe),2,63,,,5,0,5,12.6,2,0,,0,,11,852000,436000,513000,314000,61.21,13523.81,62800.0
3016200,Laurel Elem,Town (fringe),3,1445,,,83,0,83,17.41,33,4,361.25,3,481.67,177,13883000,8004000,7516000,5215000,69.39,9607.61,62831.33
3016230,Laurel H S,Town (fringe),1,642,,,0,39,39,16.46,7,2,321.0,1,642.0,77,7093000,4236000,3826000,2558000,66.86,11048.29,65589.74
3016290,Lavina K-12 Schools,Rural (remote,3,69,,,6,5,12,5.75,1,0,,0,,21,1640000,765000,747000,451000,60.37,23768.12,37583.33
3016490,Lewistown Elem,Town (remote),4,848,,,58,0,58,14.62,28,2,424.0,2,424.0,132,8930000,5130000,5366000,3554000,66.23,10530.66,61275.86
3016530,Libby K-12 Schools,Town (remote),3,1180,,,52,21,73,16.16,24,3,393.33,2,590.0,148,13506000,7845000,7237000,5279000,72.94,11445.76,72315.07
3016710,Lima K-12 Schools,Rural (remote,3,60,,,5,4,9,6.67,1,0,,0,,18,1385000,790000,737000,515000,69.88,23083.33,57222.22
3016770,Lincoln County H S,Rural (remote,1,264,,,0,15,15,17.6,1,0,,1,264.0,29,3117000,1534000,1538000,956000,62.16,11806.82,63733.33
3016810,Lincoln K-12 Schools,Rural (remote,3,149,,,10,5,16,9.31,4,0,,0,,29,2392000,1492000,1203000,921000,76.56,16053.69,57562.5
3016880,Livingston Elem,Town (remote),3,943,,,64,0,64,14.73,13,3,314.33,3,314.33,121,10889000,6435000,6053000,4424000,73.09,11547.19,69125.0
3017010,Lodge Grass Elem,Rural (remote,2,237,,,17,0,17,13.94,5,0,,1,237.0,39,4264000,2095000,2105000,1313000,62.38,17991.56,77235.29
3017040,Lodge Grass H S,Rural (remote,1,165,,,0,11,11,15.0,2,0,,0,,26,3621000,1832000,1435000,889000,61.95,21945.45,80818.18
3017130,Lolo Elem,Rural (fringe),2,553,,,40,0,40,13.83,23,2,276.5,1,553.0,92,6077000,3736000,3450000,2307000,66.87,10989.15,57675.0
3017190,Lone Rock Elem,Rural (distant),2,196,,,16,0,16,12.25,4,1,196.0,0,,34,2160000,1167000,1261000,823000,65.27,11020.41,51437.5
3017340,Lustre Elem,Rural (remote,1,51,,,3,0,3,17.0,1,0,,0,,8,683000,297000,258000,147000,56.98,13392.16,49000.0
3017370,Luther Elem,Rural (remote,1,30,,,3,0,3,10.0,2,0,,0,,9,387000,239000,229000,174000,75.98,12900.0,58000.0
3017460,Alder Elem,Rural (remote,1,24,,,3,0,3,8.0,0,0,,0,,4,302000,186000,159000,119000,74.84,12583.33,39666.67
3017520,Malmborg Elem,Rural (distant),1,7,,,1,0,1,7.0,0,0,,0,,1,140000,96000,60000,47000,78.33,20000.0,47000.0
3017580,Malta K-12 Schools,Rural (remote,4,481,,,27,13,40,12.03,14,2,240.5,1,481.0,80,6468000,4265000,3350000,2529000,75.49,13446.99,63225.0
3017610,Manhattan School,Rural (distant),2,488,,,32,0,32,15.25,4,1,488.0,1,488.0,48,5646000,2437000,2641000,1738000,65.81,11569.67,54312.5
3017640,Manhattan High School,Rural (distant),1,271,,,0,18,18,15.06,3,0,,1,271.0,31,5573000,1972000,1711000,1107000,64.7,20564.58,61500.0
3017700,Marion Elem,Rural (remote,2,137,,,12,0,12,11.42,4,0,,0,,22,1671000,1054000,859000,636000,74.04,12197.08,53000.0
3018060,McLeod Elem,Rural (remote,1,8,,,1,0,1,8.0,2,0,,0,,3,176000,147000,108000,95000,87.96,22000.0,95000.0
3018170,Medicine Lake K-12 Schools,Rural (remote,3,104,,,10,5,16,6.5,0,0,,1,104.0,28,2757000,1621000,1311000,1032000,78.72,26509.62,64500.0
3018210,Melrose Elem,Rural (remote,1,3,,,1,0,1,3.0,0,0,,0,,2,136000,82000,71000,52000,73.24,45333.33,52000.0
3018240,Melstone Elem,Rural (remote,2,40,,,7,0,7,5.71,1,0,,0,,11,947000,511000,481000,323000,67.15,23675.0,46142.86
3018270,Melstone H S,Rural (remote,1,29,,,0,5,5,5.8,0,0,,0,,8,949000,589000,467000,342000,73.23,32724.14,68400.0
3018290,Melville Elem,Rural (remote,1,25,,,3,0,3,8.33,1,0,,0,,4,290000,224000,173000,161000,93.06,11600.0,53666.67
3018410,Miles City Elem,Town (remote),5,970,,,73,0,73,13.29,44,2,485.0,3,323.33,164,10820000,6478000,6404000,4603000,71.88,11154.64,63054.79
3018540,Missoula H S,Small City,4,3703,,,0,236,236,15.69,50,13,284.85,6,617.17,450,76530000,30104000,26200000,19037000,72.66,20667.03,80665.25
3018570,Missoula Elem,Small City,12,5455,,,336,0,336,16.24,86,16,340.94,12,454.58,649,87534000,35976000,34725000,24354000,70.13,16046.56,72482.14
3018660,Molt Elem,Rural (distant),1,2,,,1,0,1,2.0,0,0,,0,,1,95000,56000,43000,38000,88.37,47500.0,38000.0
3018750,Monforton Elem,Rural (fringe),3,575,,,34,0,34,16.91,19,2,287.5,1,575.0,69,8285000,3017000,2834000,2117000,74.7,14408.7,62264.71
3018780,Montana City Elem,Rural (distant),2,469,,,31,0,31,15.13,5,1,469.0,1,469.0,53,4584000,2719000,2558000,1842000,72.01,9773.99,59419.35
3018870,Moore Elem,Rural (remote,2,50,,,8,0,8,6.25,0,0,,0,,12,968000,589000,544000,408000,75.0,19360.0,51000.0
3018900,Moore H S,Rural (remote,1,24,,,0,5,5,4.8,0,0,,0,,8,846000,449000,399000,272000,68.17,35250.0,54400.0
3018960,Morin Elem,Rural (distant),1,51,,,5,0,5,10.2,1,0,,0,,9,916000,505000,423000,335000,79.2,17960.78,67000.0
3019170,Nashua K-12 Schools,Rural (remote,3,100,,,9,4,14,7.14,3,0,,0,,26,1707000,904000,924000,634000,68.61,17070.0,45285.71
3019310,North Harlem Colony Elem,Rural (remote,1,13,,,2,0,2,6.5,0,0,,0,,2,157000,119000,90000,81000,90.0,12076.92,40500.0
3019500,Noxon H S,Rural (remote,1,71,,,0,6,6,11.83,1,0,,0,,12,1483000,735000,678000,429000,63.27,20887.32,71500.0
3019530,Nye Elem,Rural (remote,1,3,,,1,0,1,3.0,0,0,,0,,1,112000,63000,43000,34000,79.07,37333.33,34000.0
3019740,Opheim K-12 Schools,Rural (remote,3,28,,,5,2,7,4.0,0,0,,0,,15,1250000,549000,617000,339000,54.94,44642.86,48428.57
3019950,Ovando Elem,Rural (remote,1,9,,,2,0,2,4.5,0,0,,0,,4,186000,141000,125000,106000,84.8,20666.67,53000.0
3020040,Park City Elem,Rural (distant),2,217,,,17,0,17,12.76,5,0,,0,,36,2140000,1144000,1169000,749000,64.07,9861.75,44058.82
