lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
4838460,SABINE ISD,Rural (fringe),3,1495,1,8,34,53,105,14.24,23,4,373.75,0,,214,16091000,8070000,9297000,6052000,65.1,10763.21,57638.1
4838490,SABINE PASS ISD,Rural (distant),1,371,0,1,7,21,31,11.97,8,1,371.0,0,,64,13092000,3387000,3294000,2131000,64.69,35288.41,68741.94
4838520,SAINT JO ISD,Rural (remote,2,299,1,1,7,14,29,10.31,9,0,,0,,53,6659000,2003000,2202000,1516000,68.85,22270.9,52275.86
4838580,SALADO ISD,Rural (distant),4,1949,2,7,47,63,126,15.47,26,4,487.25,1,1949.0,227,27670000,10628000,10535000,7461000,70.82,14197.02,59214.29
4838610,SALTILLO ISD,Rural (distant),1,241,1,1,7,14,26,9.27,9,0,,0,,52,3782000,2126000,2374000,1588000,66.89,15692.95,61076.92
4838640,SAM RAYBURN ISD,Rural (distant),2,541,2,3,21,25,52,10.4,3,2,270.5,0,,71,6982000,3505000,3460000,2513000,72.63,12905.73,48326.92
4838700,SAN ANGELO ISD,Midsize City,26,15080,8,55,380,387,934,16.15,256,35,430.86,9,1675.56,1953,137483000,76593000,84982000,56312000,66.26,9116.91,60291.22
4838730,SAN ANTONIO ISD,Large City,100,48745,204,211,1185,1257,3155,15.45,781,108,451.34,51,955.78,7358,697213000,313451000,372080000,220574000,59.28,14303.27,69912.52
4838760,SAN AUGUSTINE ISD,Rural (remote,2,756,4,3,20,32,67,11.28,19,2,378.0,1,756.0,146,10408000,5342000,5815000,3781000,65.02,13767.2,56432.84
4838790,SAN BENITO CISD,Midsize Suburb,23,10520,31,37,247,298,671,15.68,175,29,362.76,13,809.23,1668,131352000,67033000,75497000,48010000,63.59,12485.93,71549.93
4838820,SAN DIEGO ISD,Town (distant),3,1477,3,4,36,52,100,14.77,42,2,738.5,1,1477.0,186,18131000,8845000,8733000,6605000,75.63,12275.56,66050.0
4838850,SAN ELIZARIO ISD,Large Suburb,6,3668,12,12,92,110,240,15.28,40,10,366.8,6,611.33,581,45143000,22150000,27004000,15640000,57.92,12307.25,65166.67
4838900,SAN FELIPE-DEL RIO CISD,Town (remote),14,10437,25,40,270,265,631,16.54,175,30,347.9,6,1739.5,1447,119063000,55411000,64179000,39561000,61.64,11407.78,62695.72
4838910,SAN ISIDRO ISD,Rural (distant),2,223,1,1,7,11,21,10.62,6,1,223.0,0,,48,3744000,2032000,2229000,1443000,64.74,16789.24,68714.29
4838970,SAN MARCOS CISD,Small Suburb,10,8097,21,37,191,243,568,14.26,139,22,368.05,8,1012.13,1247,140689000,50767000,59699000,38059000,63.75,17375.45,67005.28
4839000,SAN PERLITA ISD,Rural (distant),3,269,1,1,7,13,23,11.7,9,0,,1,269.0,51,4371000,2045000,2531000,1449000,57.25,16249.07,63000.0
4839030,SAN SABA ISD,Town (remote),3,762,2,6,25,34,70,10.89,20,2,381.0,0,,126,8438000,4835000,5030000,3595000,71.47,11073.49,51357.14
4839060,SAN VICENTE ISD,Rural (remote,1,13,0,0,2,1,3,4.33,0,0,,0,,6,965000,362000,503000,246000,48.91,74230.77,82000.0
4839120,SANDS CISD,Rural (remote,1,253,0,1,8,8,19,13.32,4,0,,0,,38,10344000,1735000,1826000,1181000,64.68,40885.38,62157.89
4839150,SANFORD-FRITCH ISD,Town (distant),3,731,1,2,23,33,64,11.42,20,0,,0,,125,8062000,4457000,5108000,3459000,67.72,11028.73,54046.88
4839180,SANGER ISD,Rural (fringe),7,2759,2,9,68,78,185,14.91,65,9,306.56,1,2759.0,460,36516000,18821000,22987000,14711000,64.0,13235.23,79518.92
4839210,SANTA ANNA ISD,Rural (distant),2,264,1,1,9,13,26,10.15,0,1,264.0,0,,52,3388000,1785000,2022000,1280000,63.3,12833.33,49230.77
4839270,SANTA FE ISD,Midsize Suburb,5,4602,3,15,109,110,269,17.11,63,13,354.0,4,1150.5,630,76321000,23654000,31805000,18851000,59.27,16584.31,70078.07
4839300,SANTA GERTRUDIS ISD,Town (distant),2,804,3,2,14,32,52,15.46,9,2,402.0,0,,95,8283000,4749000,4898000,3441000,70.25,10302.24,66173.08
4839330,SANTA MARIA ISD,Rural (fringe),5,636,3,3,18,26,55,11.56,15,1,636.0,0,,148,15686000,5018000,5660000,3634000,64.2,24663.52,66072.73
4839360,SANTA ROSA ISD,Midsize Suburb,5,1107,2,5,28,46,86,12.87,20,3,369.0,1,1107.0,213,17035000,7504000,8379000,5337000,63.69,15388.44,62058.14
4839390,SANTO ISD,Rural (remote,2,463,1,2,14,20,39,11.87,6,1,463.0,0,,77,5259000,2815000,3316000,2058000,62.06,11358.53,52769.23
4839450,SAVOY ISD,Rural (distant),2,322,1,1,10,14,27,11.93,8,1,322.0,0,,53,4013000,1977000,2327000,1485000,63.82,12462.73,55000.0
4839480,SCHERTZ-CIBOLO-U CITY ISD,Large Suburb,16,15818,16,55,385,425,935,16.92,160,29,545.45,15,1054.53,1769,173953000,81798000,92650000,63557000,68.6,10997.16,67975.4
4839510,SCHLEICHER ISD,Rural (remote,3,515,1,3,19,27,55,9.36,10,1,515.0,0,,100,6425000,3906000,4091000,2847000,69.59,12475.73,51763.64
4839540,SCHULENBURG ISD,Town (remote),2,732,2,3,22,32,64,11.44,18,2,366.0,0,,124,9953000,5212000,5447000,3723000,68.35,13596.99,58171.88
4839570,SCURRY-ROSSER ISD,Rural (distant),3,1054,1,4,32,40,80,13.18,29,2,527.0,0,,184,14126000,6351000,7717000,4938000,63.99,13402.28,61725.0
4839600,SEAGRAVES ISD,Rural (remote,1,577,1,2,14,24,43,13.42,17,2,288.5,0,,99,8456000,4539000,4868000,3060000,62.86,14655.11,71162.79
4839630,SEALY ISD,Rural (fringe),4,2803,7,10,90,95,209,13.41,37,7,400.43,2,1401.5,364,33701000,16832000,18877000,13148000,69.65,12023.19,62909.09
4839690,SEGUIN ISD,Town (fringe),14,7366,19,13,165,207,464,15.88,87,18,409.22,10,736.6,996,77922000,38520000,47091000,29940000,63.58,10578.6,64525.86
4839750,SEMINOLE ISD,Town (remote),6,2956,8,15,90,107,224,13.2,67,8,369.5,2,1478.0,462,48054000,21545000,23273000,15497000,66.59,16256.43,69183.04
4839780,SEYMOUR ISD,Rural (remote,3,582,0,3,17,26,49,11.88,11,1,582.0,1,582.0,96,7206000,4205000,4189000,2737000,65.34,12381.44,55857.14
4839870,SHALLOWATER ISD,Town (fringe),5,1694,5,7,48,71,134,12.64,37,4,423.5,0,,274,19184000,10263000,11442000,7382000,64.52,11324.68,55089.55
4839900,SHAMROCK ISD,Rural (remote,3,367,2,2,13,21,40,9.18,9,0,,0,,86,5907000,3552000,3740000,2475000,66.18,16095.37,61875.0
4839930,SHARYLAND ISD,Small City,13,10285,18,30,222,327,637,16.15,122,30,342.83,10,1028.5,1327,108928000,59004000,65408000,43675000,66.77,10590.96,68563.58
4839960,SHELBYVILLE ISD,Rural (distant),1,783,2,4,25,30,67,11.69,12,1,783.0,0,,117,8449000,5113000,5650000,3882000,68.71,10790.55,57940.3
4839990,SHELDON ISD,Large Suburb,13,9401,26,34,224,236,556,16.91,113,17,553.0,7,1343.0,1223,216420000,53519000,58602000,40090000,68.41,23020.96,72104.32
4840020,SHEPHERD ISD,Rural (distant),4,2041,5,7,48,65,132,15.46,52,3,680.33,1,2041.0,307,22870000,11508000,14091000,8623000,61.2,11205.29,65325.76
4840080,SHERMAN ISD,Small City,14,7405,6,34,256,196,557,13.29,113,16,462.81,4,1851.25,1065,121322000,43773000,51009000,33872000,66.4,16383.79,60811.49
4840110,SHINER ISD,Rural (distant),2,666,1,3,20,26,51,13.06,7,2,333.0,0,,85,7929000,3839000,3919000,2837000,72.39,11905.41,55627.45
4840170,SIDNEY ISD,Rural (distant),1,139,0,0,6,7,14,9.93,2,0,,0,,24,1774000,936000,935000,627000,67.06,12762.59,44785.71
4840200,SIERRA BLANCA ISD,Rural (remote,1,113,,0,5,6,13,8.69,6,0,,0,,26,2521000,1254000,1288000,959000,74.46,22309.73,73769.23
4840230,SILSBEE ISD,Town (fringe),5,2968,5,13,84,84,202,14.69,78,5,593.6,2,1484.0,396,29924000,16906000,17782000,12423000,69.86,10082.21,61500.0
4840290,SILVERTON ISD,Rural (remote,1,191,1,1,7,9,19,10.05,2,0,,0,,36,5046000,1385000,1459000,1025000,70.25,26418.85,53947.37
4840320,SIMMS ISD,Rural (distant),3,517,1,2,14,27,46,11.24,11,1,517.0,0,,82,6749000,3398000,3519000,2583000,73.4,13054.16,56152.17
4840350,SINTON ISD,Town (distant),5,2139,8,7,54,70,146,14.65,39,5,427.8,1,2139.0,308,24803000,12233000,13889000,9106000,65.56,11595.61,62369.86
4840380,SIVELLS BEND ISD,Rural (remote,1,68,0,0,4,1,7,9.71,1,0,,0,,12,1528000,490000,611000,393000,64.32,22470.59,56142.86
4840410,SKIDMORE-TYNAN ISD,Rural (distant),3,834,,2,23,36,64,13.03,14,3,278.0,1,834.0,120,9623000,5132000,5460000,3730000,68.32,11538.37,58281.25
4840440,SLATON ISD,Town (fringe),5,1344,5,4,36,55,105,12.8,38,3,448.0,1,1344.0,248,17833000,9314000,10499000,6272000,59.74,13268.6,59733.33
4840470,SLIDELL ISD,Rural (distant),1,271,0,1,6,10,20,13.55,7,0,,0,,39,3307000,1797000,2046000,1406000,68.72,12202.95,70300.0
4840500,SLOCUM ISD,Rural (remote,2,406,1,2,16,18,40,10.15,3,1,406.0,1,406.0,67,4364000,2586000,2925000,2105000,71.97,10748.77,52625.0
4840550,SMITHVILLE ISD,Town (distant),4,1802,3,8,51,67,136,13.25,32,4,450.5,4,450.5,261,37023000,10622000,11557000,7769000,67.22,20545.5,57125.0
4840590,SMYER ISD,Rural (distant),2,436,0,2,15,20,39,11.18,1,1,436.0,0,,59,5185000,2750000,2789000,1982000,71.06,11892.2,50820.51
4840620,SNOOK ISD,Rural (distant),2,513,2,2,17,25,48,10.69,10,1,513.0,0,,93,9985000,3399000,3982000,2422000,60.82,19463.94,50458.33
4840650,SNYDER ISD,Town (remote),4,2659,5,13,68,85,194,13.71,62,5,531.8,1,2659.0,367,34867000,16285000,15371000,11044000,71.85,13112.82,56927.84
4840680,SOUTH SAN ANTONIO ISD,Large City,14,8939,25,28,214,198,529,16.9,112,19,470.47,11,812.64,1153,100058000,50089000,59537000,36595000,61.47,11193.42,69177.69
4840710,SOCORRO ISD,Large City,51,46814,66,149,1094,1348,2803,16.7,440,118,396.73,43,1088.7,5665,522009000,255170000,272444000,182888000,67.13,11150.7,65247.24
4840740,SOMERSET ISD,Rural (fringe),7,4158,14,14,97,102,252,16.5,60,7,594.0,2,2079.0,570,43947000,22307000,28397000,16758000,59.01,10569.26,66500.0
4840770,SOMERVILLE ISD,Rural (distant),2,529,2,3,19,20,46,11.5,13,1,529.0,0,,73,6405000,3179000,3539000,2489000,70.33,12107.75,54108.7
4840800,SONORA ISD,Town (remote),3,808,2,4,27,36,70,11.54,25,3,269.33,0,,142,11261000,5869000,6167000,4124000,66.87,13936.88,58914.29
4840890,SOUTHLAND ISD,Rural (distant),1,123,0,0,5,8,14,8.79,2,0,,0,,26,1903000,1018000,1061000,681000,64.18,15471.54,48642.86
4840920,SOUTHSIDE ISD,Rural (fringe),9,5663,16,23,139,171,359,15.77,72,13,435.62,5,1132.6,630,65604000,33341000,41587000,26108000,62.78,11584.67,72724.23
4840950,SOUTHWEST ISD,Rural (fringe),18,13759,29,60,300,363,915,15.04,128,31,443.84,15,917.27,1874,163029000,81459000,98064000,63289000,64.54,11848.9,69168.31
4841010,SPEARMAN ISD,Town (remote),3,863,2,4,28,40,79,10.92,19,4,215.75,0,,148,10688000,6041000,6494000,4550000,70.06,12384.7,57594.94
4841070,SPLENDORA ISD,Rural (fringe),5,4108,7,17,102,127,271,15.16,59,9,456.44,0,,572,45526000,23110000,27419000,17512000,63.87,11082.28,64619.93
4841100,SPRING BRANCH ISD,Large City,50,34681,85,108,761,954,2302,15.07,386,76,456.33,38,912.66,4435,492097000,201581000,234763000,153118000,65.22,14189.24,66515.2
4841130,SPRING CREEK ISD,Rural (distant),1,92,0,1,6,2,10,9.2,0,0,,0,,19,1328000,631000,800000,480000,60.0,14434.78,48000.0
4841190,SPRING HILL ISD,Small City,4,2019,1,7,60,66,144,14.02,33,4,504.75,2,1009.5,263,21379000,10670000,11347000,7898000,69.6,10588.91,54847.22
4841220,SPRING ISD,Large Suburb,39,35385,71,162,957,829,2163,16.36,487,77,459.55,31,1141.45,4978,524208000,198274000,252591000,158720000,62.84,14814.41,73379.57
4841250,SPRINGLAKE-EARTH ISD,Rural (remote,2,351,0,1,12,18,33,10.64,7,0,,0,,64,4822000,2665000,2583000,1700000,65.81,13737.89,51515.15
4841280,SPRINGTOWN ISD,Town (fringe),6,3473,6,16,110,114,258,13.46,59,6,578.83,3,1157.67,479,37216000,20959000,22928000,16292000,71.06,10715.81,63147.29
4841340,SPURGER ISD,Rural (remote,2,372,1,2,13,16,33,11.27,9,1,372.0,0,,71,4231000,2189000,2710000,1710000,63.1,11373.66,51818.18
4841350,STAFFORD MSD,Large Suburb,6,3589,8,10,86,104,218,16.46,36,7,512.71,1,3589.0,433,56151000,19638000,23212000,15394000,66.32,15645.31,70614.68
4841400,STAMFORD ISD,Town (distant),3,647,2,3,20,27,59,10.97,21,4,161.75,0,,126,10257000,5224000,6038000,3639000,60.27,15853.17,61677.97
4841430,STANTON ISD,Rural (distant),3,1098,2,5,32,36,80,13.73,19,3,366.0,0,,152,29641000,7415000,7433000,4983000,67.04,26995.45,62287.5
4841520,STEPHENVILLE ISD,Town (remote),6,3697,5,17,93,115,253,14.61,54,9,410.78,3,1232.33,456,44086000,20562000,21295000,14952000,70.21,11924.8,59098.81
4841550,STERLING CITY ISD,Rural (remote,3,327,,1,11,13,27,12.11,5,1,327.0,0,,54,7572000,2263000,2483000,1544000,62.18,23155.96,57185.19
4841580,PLEMONS-STINNETT-PHILLIPS CISD,Rural (distant),3,712,2,3,23,36,70,10.17,10,2,356.0,1,712.0,124,14990000,5370000,5879000,4056000,68.99,21053.37,57942.86
4841610,STOCKDALE ISD,Rural (distant),5,830,2,3,25,38,74,11.22,18,2,415.0,1,830.0,138,9487000,5120000,5496000,3895000,70.87,11430.12,52635.14
4841670,STRATFORD ISD,Rural (remote,3,577,1,2,22,30,56,10.3,14,1,577.0,0,,103,12423000,4389000,4560000,3314000,72.68,21530.33,59178.57
4841700,STRAWN ISD,Rural (remote,1,167,1,1,6,9,18,9.28,1,0,,0,,28,2029000,1264000,1255000,900000,71.71,12149.7,50000.0
4841760,SUDAN ISD,Rural (remote,3,475,2,2,15,23,43,11.05,6,2,237.5,0,,72,6319000,3409000,3641000,2427000,66.66,13303.16,56441.86
4841790,SULPHUR BLUFF ISD,Rural (remote,1,241,0,0,6,8,18,13.39,6,0,,0,,38,2860000,1288000,1580000,941000,59.56,11867.22,52277.78
4841820,SULPHUR SPRINGS ISD,Town (remote),8,4399,18,21,142,154,349,12.6,113,10,439.9,2,2199.5,677,45494000,26004000,29547000,20377000,68.96,10341.9,58386.82
4841850,SUNDOWN ISD,Rural (distant),4,614,1,3,26,31,63,9.75,7,2,307.0,1,614.0,102,10360000,6109000,5740000,4171000,72.67,16872.96,66206.35
4841880,SUNNYVALE ISD,Rural (fringe),3,1882,0,7,46,66,124,15.18,19,4,470.5,1,1882.0,226,50750000,11626000,11814000,8642000,73.15,26965.99,69693.55
4841910,SUNRAY ISD,Rural (distant),3,556,1,3,25,25,56,9.93,16,1,556.0,0,,109,6995000,4179000,4247000,2984000,70.26,12580.94,53285.71
4841970,SWEENY ISD,Town (distant),3,1978,1,7,53,63,132,14.98,22,4,494.5,1,1978.0,252,31100000,11866000,13598000,8799000,64.71,15722.95,66659.09
4842000,SWEET HOME ISD,Rural (distant),1,143,0,1,6,3,11,13.0,3,0,,0,,23,1536000,859000,887000,672000,75.76,10741.26,61090.91
4842030,SWEETWATER ISD,Town (distant),7,2162,6,7,51,66,145,14.91,76,8,270.25,0,,380,24703000,13275000,15578000,9429000,60.53,11425.99,65027.59
4842060,TAFT ISD,Town (fringe),3,1047,3,5,30,43,89,11.76,37,3,349.0,0,,197,16447000,7324000,8238000,5108000,62.01,15708.69,57393.26
4842090,TAHOKA ISD,Town (distant),3,620,2,3,20,30,64,9.69,15,2,310.0,0,,128,10173000,4919000,5395000,3602000,66.77,16408.06,56281.25
4842120,RIVERCREST ISD,Rural (remote,3,721,2,2,23,31,62,11.63,15,1,721.0,1,721.0,113,7822000,4357000,4656000,3311000,71.11,10848.82,53403.23
4842210,TARKINGTON ISD,Rural (distant),4,1810,1,7,45,63,127,14.25,35,4,452.5,1,1810.0,250,16969000,9244000,10937000,7513000,68.69,9375.14,59157.48
4842240,TATUM ISD,Rural (distant),4,1515,1,5,37,56,105,14.43,17,2,757.5,2,757.5,227,16780000,8865000,10459000,6551000,62.64,11075.91,62390.48
4842280,TAYLOR ISD,Town (fringe),6,3191,10,13,82,115,238,13.41,73,9,354.56,1,3191.0,520,37056000,19718000,22166000,14639000,66.04,11612.66,61508.4
4842300,TEAGUE ISD,Town (remote),5,1168,2,4,31,48,91,12.84,25,3,389.33,0,,184,13741000,7395000,8326000,5581000,67.03,11764.55,61329.67
4842330,TEMPLE ISD,Small City,16,8752,17,36,232,295,608,14.39,138,18,486.22,8,1094.0,1158,128325000,48939000,54915000,37288000,67.9,14662.36,61328.95
4842360,TENAHA ISD,Rural (distant),1,542,2,2,15,21,40,13.55,12,1,542.0,0,,80,6817000,3653000,4323000,2716000,62.83,12577.49,67900.0
4842390,TERLINGUA CSD,Rural (remote,1,101,0,0,4,4,12,8.42,4,1,101.0,0,,25,1832000,927000,1109000,660000,59.51,18138.61,55000.0
4842420,TERRELL COUNTY ISD,Rural (remote,1,121,0,0,3,7,13,9.31,4,0,,0,,26,4050000,1296000,1362000,872000,64.02,33471.07,67076.92
4842450,TERRELL ISD,Town (distant),8,4711,19,18,122,128,296,15.92,83,9,523.44,0,,588,54943000,25350000,29209000,19414000,66.47,11662.7,65587.84
4842480,TEXARKANA ISD,Small City,12,7174,28,34,210,210,528,13.59,131,15,478.27,1,7174.0,1073,78956000,41981000,49437000,32680000,66.1,11005.85,61893.94
4842510,TEXAS CITY ISD,Midsize Suburb,14,8641,16,28,199,237,543,15.91,135,18,480.06,8,1080.13,1239,123878000,51814000,59702000,38151000,63.9,14336.07,70259.67
4842540,TEXHOMA ISD,Rural (remote,1,172,1,2,9,,12,14.33,5,0,,0,,25,1645000,763000,936000,580000,61.97,9563.95,48333.33
4842570,TEXLINE ISD,Rural (remote,1,180,1,1,6,8,17,10.59,4,0,,0,,30,2649000,1404000,1323000,881000,66.59,14716.67,51823.53
4842630,THORNDALE ISD,Rural (distant),3,557,2,2,15,31,51,10.92,18,2,278.5,0,,98,6567000,3985000,4284000,2935000,68.51,11789.95,57549.02
4842660,THRALL ISD,Rural (distant),4,736,3,3,19,28,55,13.38,7,3,245.33,0,,91,7761000,4319000,4706000,3249000,69.04,10544.84,59072.73
4842690,THREE RIVERS ISD,Rural (remote,2,628,2,2,18,30,54,11.63,15,2,314.0,1,628.0,102,20189000,4987000,5224000,3654000,69.95,32148.09,67666.67
4842720,THREE WAY ISD,Rural (distant),1,163,1,2,5,6,16,10.19,1,0,,0,,27,2131000,998000,1072000,722000,67.35,13073.62,45125.0
4842780,THROCKMORTON COLLEGIATE ISD,Rural (remote,1,147,0,0,4,7,13,11.31,5,1,147.0,0,,27,2496000,1137000,1131000,706000,62.42,16979.59,54307.69
4842810,TIDEHAVEN ISD,Rural (distant),4,979,2,4,24,32,68,14.4,19,2,489.5,0,,136,17979000,5878000,6372000,4284000,67.23,18364.66,63000.0
4842840,TIMPSON ISD,Rural (remote,1,678,1,3,20,27,54,12.56,10,1,678.0,0,,107,11067000,4197000,4890000,3040000,62.17,16323.01,56296.3
4842870,TIOGA ISD,Rural (distant),1,675,3,3,23,22,55,12.27,11,1,675.0,0,,103,7310000,4135000,4046000,2999000,74.12,10829.63,54527.27
4842900,TOLAR ISD,Rural (distant),3,797,1,2,19,35,61,13.07,8,2,398.5,0,,103,7614000,4337000,4664000,3245000,69.58,9553.32,53196.72
4842930,TOM BEAN ISD,Rural (distant),3,664,2,2,20,26,51,13.02,4,2,332.0,2,332.0,99,6807000,3418000,4196000,2687000,64.04,10251.51,52686.27
4842960,TOMBALL ISD,Large Suburb,21,16962,7,80,505,420,1045,16.23,212,33,514.0,18,942.33,2159,181814000,86226000,99833000,67863000,67.98,10718.9,64940.67
4842990,TORNILLO ISD,Rural (fringe),4,1025,2,3,29,35,73,14.04,13,2,512.5,0,,179,13446000,6477000,7992000,4513000,56.47,13118.05,61821.92
4843110,TRENT ISD,Rural (distant),1,171,1,1,5,8,16,10.69,3,0,,0,,29,2498000,1088000,1278000,790000,61.82,14608.19,49375.0
4843140,TRENTON ISD,Rural (distant),3,600,1,3,16,22,45,13.33,11,1,600.0,0,,88,6664000,3399000,3826000,2494000,65.19,11106.67,55422.22
4843170,TRINIDAD ISD,Rural (distant),1,182,0,1,7,10,20,9.1,1,0,,0,,32,2205000,1116000,1310000,878000,67.02,12115.38,43900.0
4843200,TRINITY ISD,Rural (fringe),3,1188,3,5,32,44,92,12.91,24,1,1188.0,0,,177,16157000,7016000,8029000,5246000,65.34,13600.17,57021.74
4843230,TROUP ISD,Rural (distant),3,1102,2,4,31,40,81,13.6,18,2,551.0,1,1102.0,158,11553000,6438000,7085000,4759000,67.17,10483.67,58753.09
4843260,TROY ISD,Rural (fringe),4,1542,2,5,38,48,103,14.97,33,5,308.4,0,,207,15417000,8318000,8870000,6132000,69.13,9998.05,59533.98
4843290,WESTWOOD ISD,Town (distant),4,1518,3,6,41,60,123,12.34,37,4,379.5,0,,247,16405000,8660000,9604000,6223000,64.8,10806.98,50593.5
4843320,TULIA ISD,Town (remote),4,1094,2,4,28,44,98,11.16,24,5,218.8,0,,191,18273000,7595000,8493000,5574000,65.63,16702.93,56877.55
4843350,TULOSO-MIDWAY ISD,Large City,6,3941,3,14,97,142,283,13.93,47,12,328.42,4,985.25,542,43946000,23911000,24743000,17221000,69.6,11150.98,60851.59
4843400,TURKEY-QUITAQUE ISD,Rural (remote,1,221,0,1,8,10,21,10.52,6,0,,0,,35,2425000,1439000,1481000,1093000,73.8,10972.85,52047.62
4843470,TYLER ISD,Midsize City,27,18130,30,73,435,514,1210,14.98,223,43,421.63,24,755.42,2506,276422000,100256000,115274000,74374000,64.52,15246.66,61466.12
4843530,UNION GROVE ISD,Rural (fringe),3,754,1,3,20,34,63,11.97,8,0,,1,754.0,109,9220000,4946000,4961000,3362000,67.77,12228.12,53365.08
4843560,UNION HILL ISD,Rural (distant),2,345,1,1,13,17,36,9.58,9,0,,0,,65,4318000,2657000,2756000,1983000,71.95,12515.94,55083.33
4843650,UNITED ISD,Large City,48,43364,71,151,1123,1172,2585,16.78,748,104,416.96,47,922.64,6397,515073000,249626000,301251000,187368000,62.2,11877.89,72482.79
4843680,UTOPIA ISD,Rural (remote,1,242,1,1,6,10,19,12.74,4,1,242.0,0,,38,2858000,1491000,1807000,1103000,61.04,11809.92,58052.63
4843720,UVALDE CISD,Town (remote),7,4273,16,19,109,127,280,15.26,110,14,305.21,2,2136.5,723,50251000,26085000,31817000,19831000,62.33,11760.12,70825.0
4843740,VALENTINE ISD,Rural (remote,1,38,1,0,3,4,9,4.22,0,0,,0,,16,1539000,766000,885000,575000,64.97,40500.0,63888.89
4843760,VALLEY MILLS ISD,Rural (distant),3,650,1,2,18,25,50,13.0,8,1,650.0,0,,94,13218000,3553000,3919000,2593000,66.16,20335.38,51860.0
4843800,VALLEY VIEW ISD,Large Suburb,8,4438,15,13,108,121,278,15.96,91,14,317.0,5,887.6,672,55463000,30020000,35367000,22692000,64.16,12497.3,81625.9
4843860,VALLEY VIEW ISD,Rural (distant),3,849,1,3,22,25,54,15.72,9,3,283.0,0,,105,9671000,4339000,5028000,3225000,64.14,11391.05,59722.22
4843890,VAN ALSTYNE ISD,Town (fringe),4,1707,1,9,43,51,110,15.52,18,4,426.75,1,1707.0,205,22416000,8869000,9628000,6267000,65.09,13131.81,56972.73
4843920,VAN ISD,Town (distant),5,2420,3,7,53,75,152,15.92,33,7,345.71,0,,322,25321000,12102000,14382000,8495000,59.07,10463.22,55888.16
4843950,VAN VLECK ISD,Rural (fringe),4,1045,1,4,28,42,77,13.57,20,2,522.5,0,,153,42591000,7141000,7888000,5217000,66.14,40756.94,67753.25
4843980,VEGA ISD,Rural (remote,3,380,1,1,12,23,40,9.5,2,1,380.0,0,,67,6220000,2846000,3015000,2041000,67.69,16368.42,51025.0
4844010,VENUS ISD,Town (fringe),4,2203,6,10,60,65,147,14.99,37,5,440.6,1,2203.0,283,27210000,12223000,13071000,8641000,66.11,12351.34,58782.31
4844040,VERIBEST ISD,Rural (distant),4,285,0,1,7,12,22,12.95,3,1,285.0,0,,42,3227000,1626000,1898000,1149000,60.54,11322.81,52227.27
4844110,VERNON ISD,Town (remote),5,1984,2,8,54,63,141,14.07,54,6,330.67,0,,284,20878000,11703000,12070000,8244000,68.3,10523.19,58468.09
4844150,VICTORIA ISD,Small City,28,14118,31,56,382,453,985,14.33,296,29,486.83,15,941.2,2161,136909000,76513000,87106000,57179000,65.64,9697.48,58049.75
4844160,VIDOR ISD,Midsize Suburb,7,4548,12,13,143,140,331,13.74,103,11,413.45,6,758.0,708,50555000,25813000,30954000,20334000,65.69,11115.88,61432.02
4844250,VYSEHRAD ISD,Rural (remote,1,126,0,0,6,2,11,11.45,2,0,,0,,18,1274000,740000,781000,593000,75.93,10111.11,53909.09
4844280,WACO ISD,Midsize City,25,14756,58,70,413,397,982,15.03,392,38,388.32,2,7378.0,2310,172257000,90713000,102718000,66424000,64.67,11673.69,67641.55
4844310,WAELDER ISD,Rural (remote,1,317,2,2,11,12,30,10.57,9,1,317.0,0,,57,3929000,2171000,2586000,1682000,65.04,12394.32,56066.67
4844370,WALCOTT ISD,Rural (remote,1,146,1,1,5,0,9,16.22,6,0,,0,,22,2874000,1135000,1080000,709000,65.65,19684.93,78777.78
4844410,WALL ISD,Rural (fringe),6,1179,1,6,40,58,113,10.43,31,6,196.5,0,,204,15005000,8255000,8986000,6381000,71.01,12726.89,56469.03
4844430,WALLER ISD,Rural (distant),8,7403,8,31,222,195,464,15.95,111,17,435.47,6,1233.83,1012,84422000,44447000,53623000,34052000,63.5,11403.76,73387.93
4844470,BRAZOS ISD,Rural (distant),4,827,1,2,22,34,62,13.34,13,2,413.5,0,,121,9908000,5024000,5281000,3382000,64.04,11980.65,54548.39
4844490,WALNUT BEND ISD,Rural (distant),1,80,0,0,2,1,5,16.0,4,0,,0,,15,927000,502000,600000,392000,65.33,11587.5,78400.0
4844520,WALNUT SPRINGS ISD,Rural (remote,1,187,1,1,6,10,18,10.39,3,0,,0,,30,1970000,1172000,1306000,910000,69.68,10534.76,50555.56
4844580,WARREN ISD,Rural (distant),5,1277,2,7,38,42,94,13.59,23,2,638.5,0,,185,14381000,6659000,8209000,5155000,62.8,11261.55,54840.43
4844670,WASKOM ISD,Rural (distant),3,903,2,3,27,43,75,12.04,18,2,451.5,0,,156,10776000,6238000,6473000,4509000,69.66,11933.55,60120.0
4844710,WATER VALLEY ISD,Rural (distant),7,336,1,1,13,15,33,10.18,3,1,336.0,0,,54,4144000,2269000,2486000,1678000,67.5,12333.33,50848.48
