lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
0514040,WEST SIDE SCHOOL DISTRICT,Rural (distant),2,488,1,2,13,25,44,11.09,11,1,488.0,1,488.0,95,7132000,3495000,3309000,2157000,65.19,14614.75,49022.73
0514140,WHITE HALL SCHOOL DISTRICT,Rural (fringe),6,2971,,14,88,73,189,15.72,18,8,371.38,6,495.17,345,29867000,15306000,15055000,10216000,67.86,10052.84,54052.91
0514370,WONDERVIEW SCHOOL DISTRICT,Rural (distant),2,500,1,2,15,27,49,10.2,11,2,250.0,1,500.0,84,5191000,2945000,2702000,1927000,71.32,10382.0,39326.53
0514400,WOODLAWN SCHOOL DISTRICT,Rural (distant),2,559,,2,14,18,38,14.71,10,2,279.5,1,559.0,80,5323000,3076000,2864000,1966000,68.65,9522.36,51736.84
0514430,WYNNE SCHOOL DISTRICT,Town (distant),4,2605,,12,75,112,219,11.89,55,9,289.44,4,651.25,433,26363000,15309000,15605000,10343000,66.28,10120.15,47228.31
0514490,YELLVILLE-SUMMIT SCHOOL DIST.,Rural (remote,2,824,0,3,22,44,75,10.99,12,2,412.0,2,412.0,138,8207000,4465000,4308000,2935000,68.13,9959.95,39133.33
0600001,Acton-Agua Dulce Unified,Rural (fringe),3,1085,0,4,27,18,49,22.14,30,2,542.5,0,,130,18189000,8113000,8771000,5210000,59.4,16764.06,106326.53
0600006,Ross Valley Elementary,Large Suburb,5,2094,0,10,85,0,96,21.81,27,1,2094.0,0,,185,32096000,17675000,14997000,10142000,67.63,15327.6,105645.83
0600009,Cuyama Joint Unified,Rural (remote,3,200,0,1,8,6,15,13.33,4,0,,0,,32,5269000,1972000,1941000,1147000,59.09,26345.0,76466.67
0600011,Fort Sage Unified,Rural (remote,4,271,0,1,5,8,14,19.36,8,0,,0,,36,3521000,2121000,1621000,1136000,70.08,12992.62,81142.86
0600012,Twin Ridges Elementary,Rural (distant),3,97,0,1,5,0,7,13.86,4,0,,0,,20,2112000,933000,996000,567000,56.93,21773.2,81000.0
0600013,Rocklin Unified,Large Suburb,17,12131,0,38,297,192,528,22.98,173,13,933.15,0,,1014,159222000,91529000,81175000,57017000,70.24,13125.22,107986.74
0600014,Hesperia Unified,Large Suburb,25,21806,0,78,527,317,931,23.42,288,28,778.79,0,,2060,301881000,172987000,149778000,102146000,68.2,13843.94,109716.43
0600015,Lucerne Valley Unified,Rural (distant),4,741,0,3,21,14,40,18.53,9,1,741.0,0,,100,13627000,6766000,6450000,3931000,60.95,18390.01,98275.0
0600016,Upland Unified,Large Suburb,14,10702,0,37,268,148,461,23.21,103,14,764.43,1,10702.0,906,137525000,86139000,71728000,50902000,70.97,12850.4,110416.49
0600017,Apple Valley Unified,Large Suburb,14,13196,0,52,330,163,547,24.12,221,29,455.03,0,,1155,150128000,87471000,74777000,50514000,67.55,11376.78,92347.35
0600018,Mountain Valley Unified,Rural (remote,3,254,0,1,7,7,16,15.88,8,0,,0,,46,23113000,2532000,2549000,1472000,57.75,90996.06,92000.0
0600019,Dublin Unified,Large Suburb,14,12090,0,49,316,128,493,24.52,99,17,711.18,0,,867,162064000,83317000,80047000,56709000,70.84,13404.8,115028.4
0600020,Pleasanton Unified,Small City,16,14978,0,47,356,212,629,23.81,123,31,483.16,0,,1246,212614000,118690000,110715000,77252000,69.78,14195.09,122817.17
0600021,Sunol Glen Unified,Rural (fringe),1,297,0,1,12,0,14,21.21,2,0,,0,,22,4264000,2298000,2267000,1498000,66.08,14356.9,107000.0
0600022,Mendota Unified,Rural (fringe),7,3543,0,16,94,44,155,22.86,43,3,1181.0,0,,323,63026000,26217000,21891000,14342000,65.52,17788.88,92529.03
0600025,Manhattan Beach Unified,Large Suburb,8,6583,0,19,140,99,260,25.32,156,14,470.21,0,,621,123127000,60021000,52997000,36353000,68.59,18703.78,139819.23
0600026,El Tejon Unified,Rural (fringe),3,748,0,3,18,12,34,22.0,6,0,,0,,72,15383000,5214000,4653000,2849000,61.23,20565.51,83794.12
0600027,Lake Elsinore Unified,Large Suburb,24,21265,0,76,538,292,911,23.34,335,33,644.39,0,,2029,301551000,177485000,154346000,108178000,70.09,14180.63,118746.43
0600028,Temecula Valley Unified,Midsize City,28,27992,0,94,679,360,1136,24.64,297,32,874.75,1,27992.0,2349,350173000,204044000,187273000,132644000,70.83,12509.75,116764.08
0600029,Murrieta Valley Unified,Large Suburb,20,23251,0,61,492,335,893,26.04,332,41,567.1,0,,2012,286509000,169173000,158235000,110641000,69.92,12322.44,123898.1
0600032,Redondo Beach Unified,Large Suburb,13,10041,0,36,234,121,393,25.55,163,20,502.05,0,,867,144868000,74632000,76539000,49063000,64.1,14427.65,124842.24
0600033,Dos Palos Oro Loma Joint Unified,Town (distant),7,2427,0,10,63,36,109,22.27,41,4,606.75,0,,266,37887000,18396000,17167000,10565000,61.54,15610.63,96926.61
0600034,Windsor Unified,Large Suburb,9,5062,0,14,127,95,238,21.27,66,6,843.67,0,,508,76464000,38004000,31889000,20696000,64.9,15105.49,86957.98
0600035,Farmersville Unified,Midsize Suburb,6,2559,0,9,59,34,103,24.84,17,7,365.57,0,,245,41556000,19889000,17800000,10316000,57.96,16239.16,100155.34
0600036,Natomas Unified,Large City,19,13457,0,54,353,188,618,21.78,156,20,672.85,0,,1301,198770000,96392000,90363000,58432000,64.66,14770.75,94550.16
0600037,Ferndale Unified,Rural (distant),2,475,0,2,15,12,30,15.83,15,1,475.0,0,,63,7273000,4544000,3229000,2464000,76.31,15311.58,82133.33
0600038,Mattole Unified,Rural (remote,3,50,0,0,2,3,6,8.33,2,0,,0,,15,4467000,1140000,687000,469000,68.27,89340.0,78166.67
0600039,Delhi Unified,Small Suburb,5,2581,0,10,67,33,111,23.25,19,3,860.33,0,,253,37329000,20588000,19629000,12436000,63.36,14463.0,112036.04
0600040,Riverdale Joint Unified,Town (fringe),4,1563,0,6,42,30,79,19.78,13,4,390.75,0,,157,28349000,13394000,10541000,7157000,67.9,18137.56,90594.94
0600042,Warner Unified,Rural (distant),3,194,0,1,6,5,13,14.92,6,1,194.0,0,,36,4786000,2483000,2057000,1333000,64.8,24670.1,102538.46
0600043,Scotts Valley Unified,Midsize Suburb,4,2421,0,8,59,36,104,23.28,15,4,605.25,0,,181,36913000,16380000,11970000,7835000,65.46,15247.01,75336.54
0600044,Healdsburg Unified,Large Suburb,5,1440,0,5,39,31,76,18.95,17,3,480.0,0,,169,36681000,14898000,12600000,7485000,59.4,25472.92,98486.84
0600045,Orland Joint Unified,Town (distant),6,2263,0,10,61,36,108,20.95,21,2,1131.5,0,,216,30899000,17398000,14425000,9784000,67.83,13654.0,90592.59
0600046,Gonzales Unified,Town (distant),4,2369,0,8,54,37,99,23.93,21,4,592.25,0,,253,38605000,18626000,18575000,11003000,59.24,16295.91,111141.41
0600047,Tracy Joint Unified,Small Suburb,19,14621,0,41,346,233,625,23.39,130,19,769.53,0,,1250,212490000,106336000,98417000,64540000,65.58,14533.21,103264.0
0600048,Paso Robles Joint Unified,Small City,13,6844,0,22,155,101,289,23.68,109,8,855.5,1,6844.0,670,90862000,54456000,46041000,30803000,66.9,13276.15,106584.78
0600049,Coast Unified,Rural (fringe),4,561,0,2,18,15,36,15.58,9,0,,0,,91,13511000,6192000,6954000,3720000,53.49,24083.78,103333.33
0600051,Gridley Unified,Town (distant),5,2083,0,8,42,26,78,26.71,23,2,1041.5,0,,167,28208000,15756000,14144000,9550000,67.52,13542.01,122435.9
0600052,Eureka City Schools,Town (remote),9,3643,0,12,95,56,164,22.21,53,4,910.75,0,,417,55053000,24555000,24283000,13922000,57.33,15112.0,84890.24
0600060,Hughson Unified,Large Suburb,6,2058,0,6,43,32,82,25.1,22,2,1029.0,0,,166,28255000,15573000,13640000,9334000,68.43,13729.35,113829.27
0600061,Riverbank Unified,Large Suburb,6,3016,0,14,80,37,131,23.02,48,5,603.2,0,,317,45970000,27758000,22240000,14656000,65.9,15242.04,111877.86
0600062,Oakdale Joint Unified,Large Suburb,9,5396,0,19,123,77,220,24.53,63,6,899.33,0,,455,64761000,38232000,33878000,22099000,65.23,12001.67,100450.0
0600063,Waterford Unified,Town (fringe),5,1812,0,7,42,28,77,23.53,29,3,604.0,0,,174,28562000,16093000,14009000,9202000,65.69,15762.69,119506.49
0600064,Porterville Unified,Small City,23,14205,0,38,262,284,585,24.28,69,22,645.68,0,,1288,217027000,112469000,102412000,61349000,59.9,15278.21,104870.09
0600065,Dinuba Unified,Town (distant),10,6659,0,23,145,103,306,21.76,85,8,832.38,0,,610,90063000,49420000,44878000,29181000,65.02,13525.0,95362.75
0600067,Caruthers Unified,Rural (distant),3,1508,0,5,38,32,76,19.84,17,2,754.0,0,,147,28816000,11484000,10452000,6983000,66.81,19108.75,91881.58
0600068,Golden Valley Unified,Town (fringe),9,2007,0,8,48,34,91,22.05,26,1,2007.0,0,,199,26007000,12800000,12460000,7747000,62.17,12958.15,85131.87
0600069,Valley Center-Pauma Unified,Rural (fringe),8,4029,0,13,99,49,163,24.72,27,5,805.8,0,,360,50440000,28796000,28044000,17567000,62.64,12519.24,107773.01
0600116,Chawanakee Unified,Rural (distant),8,1326,0,3,22,32,59,22.47,12,1,1326.0,0,,136,29378000,7571000,8324000,4433000,53.26,22155.35,75135.59
0600153,Alhambra Unified,Large Suburb,18,16531,0,56,321,274,658,25.12,238,34,486.21,0,,1671,315623000,135005000,128578000,79268000,61.65,19092.8,120468.09
0600158,Turlock Unified,Small Suburb,14,14006,0,52,339,211,603,23.23,226,19,737.16,0,,1415,208538000,123245000,107784000,74528000,69.15,14889.19,123595.36
0600159,Scott Valley Unified,Rural (remote,6,668,0,3,19,13,36,18.56,12,1,668.0,0,,94,10491000,5240000,5085000,2990000,58.8,15705.09,83055.56
0600160,Yosemite Unified,Rural (distant),9,1573,0,3,32,31,67,23.48,23,1,1573.0,0,,162,21509000,10303000,10816000,6321000,58.44,13673.87,94343.28
0601331,Trinity Alps Unified,Rural (remote,4,744,0,2,19,22,44,16.91,42,0,,0,,127,12101000,7167000,5905000,4033000,68.3,16264.78,91659.09
0601332,Twin Rivers Unified,Large Suburb,47,25694,0,113,673,295,1113,23.09,230,48,535.29,0,,2626,411381000,222020000,200473000,122201000,60.96,16010.78,109794.25
0601339,Hamilton Unified,Rural (distant),4,714,0,3,16,18,38,18.79,1,1,714.0,0,,72,10702000,5201000,5179000,3203000,61.85,14988.8,84289.47
0601409,Bishop Unified,Town (remote),10,1978,0,7,52,32,91,21.74,28,1,1978.0,0,,199,24258000,14842000,13625000,9221000,67.68,12263.9,101329.67
0601410,Lammersville Joint Unified,Rural (fringe),7,5348,0,26,149,64,240,22.28,22,4,1337.0,0,,437,85142000,33323000,31601000,20968000,66.35,15920.34,87366.67
0601414,Santa Barbara Unified,Small City,21,13762,0,30,289,272,601,22.9,180,26,529.31,0,,1353,250896000,104029000,110929000,65906000,59.41,18231.07,109660.57
0601415,Washington Unified,Large Suburb,7,2626,0,7,55,48,112,23.45,15,0,,0,,240,45725000,22078000,18200000,12016000,66.02,17412.41,107285.71
0601418,Woodlake Unified,Town (fringe),6,2118,0,7,49,31,95,22.29,28,3,706.0,0,,225,34230000,16199000,15736000,9048000,57.5,16161.47,95242.11
0601420,Fortuna Elementary,Town (remote),4,1134,0,7,52,0,59,19.22,25,1,1134.0,0,,144,16360000,9831000,7811000,5555000,71.12,14426.81,94152.54
0601421,Santa Paula Unified,Town (fringe),9,5270,0,21,141,73,237,22.24,52,18,292.78,0,,543,84097000,43549000,42198000,26172000,62.02,15957.69,110430.38
0601423,Exeter Unified,Midsize Suburb,7,2730,0,10,64,41,115,23.74,25,2,1365.0,0,,252,40939000,20072000,18378000,11324000,61.62,14995.97,98469.57
0601426,Bonsall Unified,Large Suburb,5,2518,0,12,82,16,111,22.68,26,1,2518.0,0,,225,29845000,17880000,16092000,10857000,67.47,11852.66,97810.81
0601427,Penn Valley Union Elementary,Town (distant),4,591,0,4,18,1,24,24.63,14,0,,0,,64,7691000,3738000,3772000,2370000,62.83,13013.54,98750.0
0601428,Wiseburn Unified,Large Suburb,5,2525,0,12,85,2,100,25.25,37,3,841.67,0,,243,52998000,19212000,20170000,12465000,61.8,20989.31,124650.0
0601442,Upper Lake Unified,Town (distant),5,855,0,3,24,15,43,19.88,9,2,427.5,0,,91,12987000,6006000,5611000,3226000,57.49,15189.47,75023.26
0601620,ABC Unified,Large Suburb,30,20465,0,68,467,290,827,24.75,169,17,1203.82,0,,1772,272706000,152695000,150821000,94802000,62.86,13325.48,114633.62
0601650,Acalanes Union High,Large Suburb,5,5683,0,0,0,276,276,20.59,32,16,355.19,0,,488,94076000,51516000,46883000,30549000,65.16,16553.93,110684.78
0601680,Ackerman Charter,Town (fringe),1,593,0,3,21,0,25,23.72,7,0,,0,,48,5816000,3120000,3370000,2063000,61.22,9807.76,82520.0
0601710,Adelanto Elementary,Large Suburb,15,8234,0,38,284,0,324,25.41,76,4,2058.5,0,,708,115749000,62733000,55813000,36771000,65.88,14057.44,113490.74
0601770,Alameda Unified,Large Suburb,17,9383,0,36,227,133,400,23.46,122,16,586.44,0,,859,191443000,81625000,71889000,47269000,65.75,20403.18,118172.5
0601860,Albany City Unified,Large Suburb,6,3682,0,11,91,50,155,23.75,42,6,613.67,3,1227.33,324,86414000,31998000,29021000,18637000,64.22,23469.31,120238.71
0601890,Alexander Valley Union Elementary,Rural (fringe),1,110,0,1,7,0,8,13.75,4,0,,0,,18,2865000,1418000,1308000,880000,67.28,26045.45,110000.0
0601950,Alisal Union,Midsize City,12,8605,0,59,283,0,343,25.09,35,4,2151.25,0,,673,126958000,63437000,56235000,36833000,65.5,14753.98,107384.84
0601980,Allensworth Elementary,Rural (distant),1,88,0,1,3,0,4,22.0,0,0,,0,,6,1098000,586000,424000,295000,69.58,12477.27,73750.0
0602010,Alpaugh Unified,Rural (distant),3,323,0,0,9,6,16,20.19,6,0,,0,,43,6622000,2776000,2073000,1411000,68.07,20501.55,88187.5
0602070,Alpine County Unified,Rural (distant),3,79,0,1,10,0,11,7.18,1,1,79.0,0,,39,4383000,1527000,1765000,824000,46.69,55481.01,74909.09
0602100,Alpine Union Elementary,Large Suburb,6,1612,0,9,54,0,64,25.19,18,1,1612.0,0,,136,19477000,10946000,10014000,6730000,67.21,12082.51,105156.25
0602160,Alta Loma Elementary,Large Suburb,10,6050,0,30,199,0,230,26.3,58,2,3025.0,0,,512,77838000,41095000,37456000,25559000,68.24,12865.79,111126.09
0602220,Alta Vista Elementary,Small Suburb,1,574,0,3,18,0,21,27.33,9,0,,0,,52,8028000,4806000,3784000,2655000,70.16,13986.06,126428.57
0602250,Alta-Dutch Flat Union Elementary,Rural (distant),1,99,0,0,4,0,4,24.75,2,0,,0,,11,1536000,903000,903000,574000,63.57,15515.15,143500.0
0602310,Alum Rock Union Elementary,Large City,25,9623,0,61,368,0,430,22.38,61,9,1069.22,0,,891,162637000,96740000,82424000,54235000,65.8,16900.86,126127.91
0602360,Alview-Dairyland Union Elementary,Rural (distant),2,402,0,2,15,0,17,23.65,1,0,,0,,31,4838000,2679000,2343000,1516000,64.7,12034.83,89176.47
0602370,Alvina Elementary,Rural (distant),1,203,0,2,8,0,10,20.3,9,0,,0,,25,2343000,1282000,1305000,863000,66.13,11541.87,86300.0
0602430,Alvord Unified,Large City,26,18504,0,76,462,254,794,23.3,159,41,451.32,1,18504.0,1675,267800000,160254000,142483000,96422000,67.67,14472.55,121438.29
0602450,Amador County Unified,Town (distant),12,3962,0,15,102,54,172,23.03,21,10,396.2,0,,361,47875000,22071000,21325000,13340000,62.56,12083.54,77558.14
0602610,Anaheim Elementary,Large City,23,16691,0,118,535,0,653,25.56,360,25,667.64,0,,1674,270400000,134402000,138340000,85843000,62.05,16200.35,131459.42
0602630,Anaheim Union High,Large City,20,30292,0,0,386,798,1187,25.52,315,56,540.93,0,,2417,477298000,257316000,224471000,149916000,66.79,15756.57,126298.23
0602670,West Sonoma County Union High,Large Suburb,5,1933,0,0,6,83,89,21.72,18,6,322.17,0,,181,34852000,16008000,12413000,7758000,62.5,18030.01,87168.54
0602700,Anderson Union High,Rural (distant),6,1737,0,0,0,80,80,21.71,19,6,289.5,0,,165,25590000,11499000,11198000,6984000,62.37,14732.3,87300.0
0602730,Anderson Valley Unified,Rural (remote,3,490,0,2,17,12,31,15.81,10,0,,0,,78,9285000,5124000,4154000,2646000,63.7,18948.98,85354.84
0602760,Antelope Elementary,Town (distant),4,856,0,5,31,0,36,23.78,15,0,,0,,88,10182000,6310000,5130000,3716000,72.44,11894.86,103222.22
0602820,Antelope Valley Union High,Large Suburb,13,21642,0,0,24,889,925,23.4,356,66,327.91,0,,2147,313355000,180544000,161315000,105215000,65.22,14479.02,113745.95
0602850,Antioch Unified,Large Suburb,25,16362,0,54,387,228,670,24.42,190,34,481.24,0,,1458,243590000,142240000,118142000,77382000,65.5,14887.54,115495.52
0602970,Arcadia Unified,Small City,11,9357,0,31,214,133,378,24.75,105,22,425.32,0,,798,131049000,74784000,71707000,49929000,69.63,14005.45,132087.3
0603000,Arcata Elementary,Town (remote),2,530,0,2,25,0,27,19.63,15,0,,0,,71,17564000,8674000,7553000,5000000,66.2,33139.62,185185.19
0603030,Northern Humboldt Union High,Town (remote),5,1640,0,0,0,82,82,20.0,25,5,328.0,0,,178,26793000,13810000,12676000,8016000,63.24,16337.2,97756.1
0603060,Arcohe Union Elementary,Rural (fringe),1,455,0,3,20,0,23,19.78,6,0,,0,,45,5593000,3183000,2816000,2004000,71.16,12292.31,87130.43
0603180,Armona Union Elementary,Small Suburb,3,1137,0,6,39,4,50,22.74,11,1,1137.0,0,,107,19038000,9023000,7698000,4835000,62.81,16744.06,96700.0
0603270,Arvin Union,Town (fringe),4,3087,0,17,116,0,157,19.66,36,0,,0,,318,49081000,23800000,22143000,14350000,64.81,15899.25,91401.27
0603300,Atascadero Unified,Small Suburb,12,4738,0,16,117,67,204,23.23,126,6,789.67,0,,544,74237000,33302000,31937000,20751000,64.97,15668.43,101720.59
0603420,Atwater Elementary,Midsize Suburb,10,5125,0,28,183,0,211,24.29,60,0,,0,,475,63274000,33617000,32972000,21643000,65.64,12346.15,102573.46
0603480,Auburn Union Elementary,Town (fringe),5,1873,0,10,71,0,82,22.84,24,1,1873.0,0,,207,27045000,13889000,12551000,8512000,67.82,14439.4,103804.88
0603600,Azusa Unified,Large Suburb,18,8010,0,37,204,122,364,22.01,139,12,667.5,0,,962,142954000,72159000,70688000,43337000,61.31,17846.94,119057.69
0603610,Baker Valley Unified,Rural (remote,3,134,0,0,5,4,10,13.4,1,0,,0,,19,3214000,1514000,1360000,724000,53.24,23985.07,72400.0
0603630,Bakersfield City,Large City,44,30782,0,212,1170,0,1427,21.57,519,6,5130.33,0,,3447,492113000,281381000,236172000,150266000,63.63,15987.04,105302.03
0603690,Baldwin Park Unified,Large Suburb,20,12541,0,51,327,185,563,22.28,157,20,627.05,0,,1329,205891000,109583000,111071000,66172000,59.58,16417.43,117534.64
0603720,Ballard Elementary,Rural (fringe),1,132,0,1,6,0,7,18.86,3,0,,0,,14,2537000,1770000,1261000,962000,76.29,19219.7,137428.57
0603750,Ballico-Cressey Elementary,Rural (fringe),2,372,0,3,14,0,17,21.88,10,1,372.0,0,,43,8653000,2815000,2432000,1630000,67.02,23260.75,95882.35
0603780,Bangor Union Elementary,Rural (distant),1,98,0,0,3,0,4,24.5,0,0,,0,,6,1716000,711000,627000,408000,65.07,17510.2,102000.0
0603840,Banning Unified,Large Suburb,11,4617,0,15,123,61,202,22.86,47,12,384.75,0,,480,75832000,35924000,34200000,21075000,61.62,16424.52,104331.68
0603870,Banta Elementary,Rural (fringe),1,336,0,3,14,0,17,19.76,5,0,,0,,35,7391000,2845000,2902000,1697000,58.48,21997.02,99823.53
0604020,Barstow Unified,Town (distant),13,6344,0,23,153,70,247,25.68,170,13,488.0,0,,588,116649000,47418000,41333000,26614000,64.39,18387.3,107748.99
0604080,Bass Lake Joint Union Elementary,Rural (distant),4,891,0,5,33,0,38,23.45,11,0,,0,,86,10518000,5835000,5245000,3390000,64.63,11804.71,89210.53
0604110,Bassett Unified,Large Suburb,7,3520,0,15,80,43,141,24.96,43,11,320.0,0,,379,55249000,25569000,29754000,16608000,55.82,15695.74,117787.23
0604200,Bayshore Elementary,Large Suburb,1,379,0,2,16,0,18,21.06,6,0,,0,,40,7081000,4106000,3053000,2004000,65.64,18683.38,111333.33
0604230,Bear Valley Unified,Town (distant),7,2456,0,9,58,35,107,22.95,36,2,1228.0,0,,243,32144000,17869000,16955000,11202000,66.07,13087.95,104691.59
0604260,Beardsley Elementary,Large Suburb,4,1915,0,14,73,0,91,21.04,31,1,1915.0,0,,206,33134000,14581000,12403000,8229000,66.35,17302.35,90428.57
0604290,Beaumont Unified,Large Suburb,13,10426,0,39,260,119,420,24.82,114,22,473.91,0,,907,142072000,72428000,67583000,42432000,62.79,13626.7,101028.57
0604350,Bella Vista Elementary,Rural (fringe),1,363,0,2,15,0,18,20.17,4,0,,0,,35,4447000,2500000,2160000,1459000,67.55,12250.69,81055.56
0604380,Bellevue Union,Large Suburb,4,1621,0,10,55,0,67,24.19,2,0,,0,,145,27247000,13657000,10366000,6739000,65.01,16808.76,100582.09
0604440,Bellflower Unified,Large Suburb,15,11671,0,40,278,170,494,23.63,108,20,583.55,0,,943,170511000,99987000,80535000,55606000,69.05,14609.8,112562.75
0604500,Belleview Elementary,Rural (fringe),2,158,0,1,7,0,8,19.75,3,0,,0,,20,2357000,1212000,1180000,737000,62.46,14917.72,92125.0
0604530,Belmont-Redwood Shores Elementary,Large Suburb,7,4308,0,22,157,0,179,24.07,36,2,2154.0,0,,310,61663000,36153000,29896000,21184000,70.86,14313.6,118346.37
0604560,Belridge Elementary,Rural (remote,1,36,0,0,1,0,2,18.0,0,0,,0,,4,1162000,473000,463000,223000,48.16,32277.78,111500.0
0604620,Benicia Unified,Midsize Suburb,8,4662,0,15,108,75,199,23.43,41,6,777.0,0,,373,58960000,31798000,30155000,19896000,65.98,12646.93,99979.9
0604650,Bennett Valley Union Elementary,Midsize City,2,995,0,9,35,0,44,22.61,17,1,995.0,0,,96,12246000,8296000,6188000,4703000,76.0,12307.54,106886.36
0604740,Berkeley Unified,Midsize City,17,9811,0,39,275,163,489,20.06,135,15,654.07,1,9811.0,1113,202813000,103286000,99089000,58479000,59.02,20672.0,119588.96
0604800,Berryessa Union Elementary,Large City,14,6988,0,38,250,0,288,24.26,78,2,3494.0,1,6988.0,558,105008000,55694000,48128000,32157000,66.82,15026.9,111656.25
0604830,Beverly Hills Unified,Large Suburb,6,3773,0,11,132,78,227,16.62,46,12,314.42,0,,475,130732000,43485000,43069000,27753000,64.44,34649.35,122259.91
0604860,Big Creek Elementary,Rural (remote,1,45,0,0,3,0,4,11.25,3,0,,0,,13,1360000,545000,649000,301000,46.38,30222.22,75250.0
0604890,Big Lagoon Union Elementary,Rural (remote,1,19,0,0,1,0,2,9.5,0,0,,0,,5,569000,218000,253000,123000,48.62,29947.37,61500.0
0604950,Big Pine Unified,Rural (remote,2,136,0,1,7,5,14,9.71,0,0,,0,,30,4322000,2104000,1965000,1132000,57.61,31779.41,80857.14
0604980,Big Springs Union Elementary,Rural (remote,1,182,0,1,7,0,8,22.75,0,0,,0,,13,2291000,1205000,1037000,688000,66.35,12587.91,86000.0
0605010,Big Valley Joint Unified,Rural (remote,2,127,0,1,4,4,9,14.11,1,0,,0,,22,2670000,1291000,1216000,710000,58.39,21023.62,78888.89
0605040,Biggs Unified,Rural (distant),3,624,0,3,15,14,33,18.91,16,0,,0,,75,9041000,4473000,4151000,2638000,63.55,14488.78,79939.39
0605190,Bitterwater-Tully Elementary,Rural (remote,1,35,0,0,1,0,2,17.5,2,0,,0,,4,380000,266000,200000,172000,86.0,10857.14,86000.0
0605220,Black Butte Union Elementary,Rural (distant),2,210,0,1,8,0,9,23.33,5,0,,0,,26,3245000,1621000,1476000,952000,64.5,15452.38,105777.78
0605240,Black Oak Mine Unified,Rural (distant),6,1249,0,4,29,18,52,24.02,11,0,,0,,126,15817000,7909000,7719000,4593000,59.5,12663.73,88326.92
0605250,Blake Elementary,Rural (distant),1,13,0,0,0,0,1,13.0,0,0,,0,,2,265000,123000,97000,71000,73.2,20384.62,71000.0
0605280,Blochman Union Elementary,Rural (fringe),1,212,0,1,8,0,9,23.56,3,0,,0,,23,2665000,1284000,1186000,782000,65.94,12570.75,86888.89
0605400,Blue Lake Union Elementary,Rural (fringe),1,158,0,1,10,0,11,14.36,5,1,158.0,0,,30,2513000,1562000,1251000,908000,72.58,15905.06,82545.45
0605490,Bogus Elementary,Rural (distant),1,18,0,0,0,0,0,,0,0,,0,,3,303000,138000,102000,70000,68.63,16833.33,
0605520,Bolinas-Stinson Union,Rural (distant),1,90,0,1,6,0,7,12.86,14,0,,0,,31,4726000,2658000,2528000,1527000,60.4,52511.11,218142.86
0605580,Santa Maria-Bonita,Midsize City,20,16940,0,88,622,0,710,23.86,262,8,2117.5,0,,1516,257106000,144342000,119068000,83372000,70.02,15177.45,117425.35
0605610,Bonita Unified,Large Suburb,15,10055,0,35,230,145,411,24.46,91,17,591.47,0,,844,139366000,68713000,70378000,46096000,65.5,13860.37,112155.72
0605640,Bonny Doon Union Elementary,Rural (fringe),1,165,0,1,6,0,7,23.57,4,0,,0,,15,2333000,1363000,1163000,750000,64.49,14139.39,107142.86
0605700,Borrego Springs Unified,Rural (distant),3,386,0,2,11,8,21,18.38,7,0,,0,,54,7476000,3633000,3434000,2008000,58.47,19367.88,95619.05
0605730,Bradley Union Elementary,Rural (distant),1,74,0,0,4,0,5,14.8,0,0,,0,,11,1478000,646000,660000,436000,66.06,19972.97,87200.0
0605790,Brawley Elementary,Town (fringe),5,4061,0,21,145,0,167,24.32,46,3,1353.67,0,,401,59773000,36732000,33200000,22699000,68.37,14718.79,135922.16
0605820,Brawley Union High,Town (fringe),3,1943,0,0,0,81,81,23.99,11,6,323.83,0,,171,28560000,16350000,15718000,10032000,63.82,14698.92,123851.85
0605880,Brea-Olinda Unified,Large Suburb,9,6008,0,23,135,72,231,26.01,88,6,1001.33,0,,489,70699000,37433000,38532000,25340000,65.76,11767.48,109696.97
0605910,Brentwood Union Elementary,Large Suburb,11,9181,0,46,320,0,368,24.95,129,7,1311.57,0,,755,111850000,73991000,58440000,44674000,76.44,12182.77,121396.74
0605940,Bret Harte Union High,Town (distant),3,652,0,0,0,37,37,17.62,11,2,326.0,0,,86,12688000,6400000,6492000,4018000,61.89,19460.12,108594.59
0606000,Bridgeville Elementary,Rural (remote,1,29,0,0,2,0,3,9.67,3,0,,0,,10,660000,354000,339000,207000,61.06,22758.62,69000.0
0606030,Briggs Elementary,Rural (fringe),2,526,0,3,23,0,26,20.23,1,0,,0,,52,6917000,3788000,3326000,2410000,72.46,13150.19,92692.31
0606060,Brisbane Elementary,Large Suburb,3,469,0,3,19,0,22,21.32,12,0,,0,,54,8965000,5404000,4543000,3150000,69.34,19115.14,143181.82
0606090,Brittan Elementary,Rural (fringe),1,464,0,3,16,0,19,24.42,7,0,,0,,39,6019000,2449000,2558000,1604000,62.71,12971.98,84421.05
0606100,Browns Elementary,Rural (fringe),1,132,0,1,7,0,8,16.5,4,0,,0,,17,1855000,829000,914000,486000,53.17,14053.03,60750.0
