lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
3609390,DUNDEE CENTRAL SCHOOL DISTRICT,Rural (distant),2,677,2,3,31,28,66,10.26,37,5,135.4,2,338.5,194,17665000,10126000,8937000,6096000,68.21,26093.06,92363.64
3609360,DUANESBURG CENTRAL SCHOOL DISTRICT,Rural (distant),2,687,-999,2,27,35,64,10.73,16,4,171.75,2,343.5,148,17601000,8050000,7941000,5160000,64.98,25620.09,80625
3609330,DRYDEN CENTRAL SCHOOL DISTRICT,Rural (fringe),5,1493,1,7,71,67,152,9.82,55,10,149.3,2,746.5,384,44178000,22697000,20518000,14218000,69.3,29590.09,93539.47
3609240,DOWNSVILLE CENTRAL SCHOOL DISTRICT,Rural (distant),1,251,1,1,12,17,34,7.38,9,1,251,0,-999,81,10801000,4647000,4964000,2653000,53.44,43031.87,78029.41
3609210,DOVER UNION FREE SCHOOL DISTRICT,Rural (fringe),4,1375,-999,4,56,54,115,11.96,32,4,343.75,1,1375,226,33008000,18801000,17250000,11784000,68.31,24005.82,102469.57
3609120,DOBBS FERRY UNION FREE SCHOOL DISTRICT,Large Suburb,3,1503,-999,6,68,62,145,10.37,39,5,300.6,2,751.5,253,47101000,28892000,26370000,19826000,75.18,31337.99,136731.03
3609090,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,Large Suburb,5,2739,-999,10,87,113,216,12.68,81,9,304.33,4,684.75,445,61598000,34568000,30585000,21621000,70.69,22489.23,100097.22
3609060,DEPOSIT CENTRAL SCHOOL DISTRICT,Rural (distant),2,515,1,2,24,24,53,9.72,20,4,128.75,1,515,135,18244000,9279000,7436000,5090000,68.45,35425.24,96037.74
3609030,DEPEW UNION FREE SCHOOL DISTRICT,Large Suburb,3,1876,-999,8,67,74,155,12.1,14,9,208.44,2,938,302,48859000,23514000,22048000,14960000,67.85,26044.24,96516.13
3608970,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,Town (distant),4,2506,5,7,89,103,210,11.93,89,9,278.44,5,501.2,535,57197000,30417000,28353000,20515000,72.36,22824.02,97690.48
3608910,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,Rural (fringe),2,782,0,3,33,35,75,10.43,18,0,-999,0,-999,159,18495000,10200000,9616000,6298000,65.5,23650.9,83973.33
3608880,DEER PARK UNION FREE SCHOOL DISTRICT,Large Suburb,5,4197,5,12,153,166,372,11.28,165,18,233.17,2,2098.5,912,119125000,70264000,67103000,45844000,68.32,28383.37,123236.56
3608850,DERUYTER CENTRAL SCHOOL DISTRICT,Rural (distant),2,342,-999,2,20,22,46,7.43,18,3,114,1,342,107,9760000,5814000,5608000,3894000,69.44,28538.01,84652.17
3608790,DANSVILLE CENTRAL SCHOOL DISTRICT,Town (distant),3,1536,5,5,53,60,127,12.09,30,15,102.4,3,512,309,33273000,18899000,16560000,11545000,69.72,21662.11,90905.51
3608610,CROWN POINT CENTRAL SCHOOL DISTRICT,Rural (distant),1,303,1,1,12,12,27,11.22,8,1,303,0,-999,64,7079000,4394000,3575000,2500000,69.93,23363.04,92592.59
3608580,CROTON-HARMON UNION FREE SCHOOL DISTRICT,Large Suburb,3,1587,-999,5,56,69,134,11.84,46,7,226.71,3,529,319,49291000,25096000,26648000,17843000,66.96,31059.23,133156.72
3608490,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,Town (distant),4,1335,-999,5,55,47,113,11.81,39,4,333.75,5,267,224,33855000,16551000,15640000,10740000,68.67,25359.55,95044.25
3608460,CORTLAND CITY SCHOOL DISTRICT,Town (distant),7,2345,-999,9,107,95,216,10.86,65,4,586.25,6,390.83,466,53972000,32380000,27409000,19358000,70.63,23015.78,89620.37
3608430,CORNWALL CENTRAL SCHOOL DISTRICT,Large Suburb,5,3173,-999,8,97,107,223,14.23,55,7,453.29,4,793.25,426,70223000,42571000,37713000,27803000,73.72,22131.42,124677.13
3608400,CORNING CITY SCHOOL DISTRICT,Town (fringe),9,4668,1,17,182,198,402,11.61,172,36,129.67,8,583.5,989,127738000,66266000,55348000,39658000,71.65,27364.61,98651.74
3608370,CORINTH CENTRAL SCHOOL DISTRICT,Town (fringe),3,1178,-999,4,40,45,97,12.14,20,4,294.5,1,1178,169,27353000,13131000,11878000,8410000,70.8,23219.86,86701.03
3608340,PEMBROKE CENTRAL SCHOOL DISTRICT,Rural (distant),3,929,-999,4,40,48,97,9.58,24,10,92.9,1,929,212,23200000,13162000,12260000,8330000,67.94,24973.09,85876.29
3608310,COPIAGUE UNION FREE SCHOOL DISTRICT,Large Suburb,6,5170,-999,12,119,173,322,16.06,37,17,304.12,2,2585,619,144709000,83350000,72367000,53337000,73.7,27990.14,165642.86
3608280,COPENHAGEN CENTRAL SCHOOL DISTRICT,Rural (distant),1,474,1,2,18,20,43,11.02,15,2,237,0,-999,92,10408000,5540000,5121000,3465000,67.66,21957.81,80581.4
3608250,COOPERSTOWN CENTRAL SCHOOL DISTRICT,Rural (distant),2,855,-999,3,28,35,70,12.21,32,3,285,1,855,176,18887000,11072000,9918000,6537000,65.91,22090.06,93385.71
3608160,CONNETQUOT CENTRAL SCHOOL DISTRICT,Large Suburb,10,5758,3,18,220,243,512,11.25,197,30,191.93,8,719.75,1266,187149000,114190000,108105000,73987000,68.44,32502.43,144505.86
3608130,COMMACK UNION FREE SCHOOL DISTRICT,Large Suburb,8,6038,-999,19,195,251,510,11.84,206,16,377.38,8,754.75,817,188881000,117242000,108831000,79918000,73.43,31282.05,156701.96
3608100,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,Rural (distant),1,363,1,2,17,17,38,9.55,6,0,-999,1,363,64,10405000,6212000,5270000,3611000,68.52,28663.91,95026.32
3608010,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,Large Suburb,4,1720,-999,5,57,88,150,11.47,59,5,344,3,573.33,321,64956000,38962000,35264000,25723000,72.94,37765.12,171486.67
3607980,COHOES CITY SCHOOL DISTRICT,Large Suburb,5,1990,0,8,87,74,176,11.31,58,10,199,2,995,378,44261000,26424000,22796000,16464000,72.22,22241.71,93545.45
3607890,CLYMER CENTRAL SCHOOL DISTRICT,Rural (distant),1,473,1,2,21,20,46,10.28,12,4,118.25,0,-999,100,10397000,6640000,5459000,4002000,73.31,21980.97,87000
3607860,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,Rural (distant),3,799,2,3,33,35,77,10.38,45,5,159.8,1,799,298,25648000,12578000,10999000,7590000,69.01,32100.13,98571.43
3607770,CLINTON CENTRAL SCHOOL DISTRICT,Midsize Suburb,3,1336,-999,5,41,47,99,13.49,25,6,222.67,1,1336,190,29567000,16573000,13593000,10007000,73.62,22130.99,101080.81
3607710,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,Rural (remote),2,299,1,1,16,16,34,8.79,11,0,-999,0,-999,84,10151000,5193000,4254000,2702000,63.52,33949.83,79470.59
3607680,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,Small City,3,1327,1,5,54,59,127,10.45,15,2,663.5,1,1327,162,36557000,16304000,14965000,10765000,71.93,27548.61,84763.78
3607650,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,Rural (distant),4,893,-999,4,37,39,81,11.02,20,4,223.25,1,893,146,26586000,11335000,10649000,6957000,65.33,29771.56,85888.89
3607590,CLARENCE CENTRAL SCHOOL DISTRICT,Large Suburb,6,4371,-999,14,144,173,339,12.89,122,8,546.38,6,728.5,683,79145000,48175000,43753000,33213000,75.91,18106.84,97973.45
3607560,CINCINNATUS CENTRAL SCHOOL DISTRICT,Rural (distant),3,563,2,2,29,31,67,8.4,23,2,281.5,1,563,140,15656000,9377000,7951000,5793000,72.86,27808.17,86462.69
3607530,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,Rural (fringe),5,3889,-999,13,139,139,305,12.75,30,12,324.08,10,388.9,654,90615000,43272000,41725000,27542000,66.01,23300.33,90301.64
3607470,CHITTENANGO CENTRAL SCHOOL DISTRICT,Rural (fringe),4,1955,-999,6,73,80,168,11.64,64,8,244.38,3,651.67,381,41245000,22533000,21393000,13874000,64.85,21097.19,82583.33
3607380,CHESTER UNION FREE SCHOOL DISTRICT,Rural (fringe),2,1040,-999,3,27,44,81,12.84,15,7,148.57,1,1040,158,27561000,16207000,12892000,9945000,77.14,26500.96,122777.78
3607320,WESTHILL CENTRAL SCHOOL DISTRICT,Large Suburb,4,1758,-999,6,57,71,134,13.12,39,5,351.6,4,439.5,306,41740000,20646000,18732000,12707000,67.84,23742.89,94828.36
3607290,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,Midsize Suburb,4,1819,3,7,61,55,128,14.21,64,8,227.38,1,1819,352,41678000,22340000,18865000,12859000,68.16,22912.59,100460.94
3607260,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,Midsize Suburb,3,1502,2,5,52,61,124,12.11,46,8,187.75,2,751,253,32769000,19775000,15157000,11344000,74.84,21816.91,91483.87
3607170,CHAZY UNION FREE SCHOOL DISTRICT,Rural (distant),2,457,-999,2,17,20,41,11.15,12,1,457,0,-999,85,10263000,6138000,5090000,3430000,67.39,22457.33,83658.54
3607110,CHATHAM CENTRAL SCHOOL DISTRICT,Rural (distant),3,1039,1,4,40,53,103,10.09,53,10,103.9,2,519.5,297,30087000,15687000,15523000,9457000,60.92,28957.65,91815.53
3607080,CHATEAUGAY CENTRAL SCHOOL DISTRICT,Rural (remote),2,525,3,2,20,25,52,10.1,18,3,175,1,525,102,16025000,7886000,6625000,4675000,70.57,30523.81,89903.85
3607050,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,Rural (distant),1,394,2,2,18,17,40,9.85,14,0,-999,0,-999,79,10491000,5716000,4886000,3461000,70.84,26626.9,86525
3607020,GRAND ISLAND CENTRAL SCHOOL DISTRICT,Large Suburb,5,2892,1,10,87,99,207,13.97,51,8,361.5,5,578.4,485,62249000,36605000,33091000,23048000,69.65,21524.55,111343
3606990,CHAPPAQUA CENTRAL SCHOOL DISTRICT,Large Suburb,6,3741,-999,13,128,160,318,11.76,63,31,120.68,6,623.5,624,146227000,73682000,65577000,49423000,75.37,39087.68,155418.24
3606900,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,Large Suburb,6,3838,2,13,121,138,284,13.51,117,7,548.29,6,639.67,680,90784000,47273000,43377000,29069000,67.01,23653.99,102355.63
3606870,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,Large Suburb,8,7855,6,21,241,227,529,14.85,96,11,714.09,7,1122.14,986,222490000,138563000,116738000,83166000,71.24,28324.63,157213.61
3606840,CENTER MORICHES UNION FREE SCHOOL DISTRICT,Large Suburb,3,1540,-999,4,45,62,117,13.16,59,4,385,0,-999,236,42412000,27746000,23690000,17960000,75.81,27540.26,153504.27
3606780,CAZENOVIA CENTRAL SCHOOL DISTRICT,Town (fringe),3,1426,-999,5,50,60,121,11.79,21,4,356.5,6,237.67,246,28621000,16753000,14450000,9996000,69.18,20070.83,82611.57
3606720,CATSKILL CENTRAL SCHOOL DISTRICT,Town (fringe),3,1468,3,5,61,61,132,11.12,65,8,183.5,2,734,320,38826000,22621000,19408000,14301000,73.69,26448.23,108340.91
3606690,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,Rural (distant),3,940,1,3,38,41,87,10.8,30,3,313.33,1,940,182,22535000,11487000,11409000,7697000,67.46,23973.4,88471.26
3606660,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,Rural (distant),2,892,2,4,31,40,83,10.75,11,4,223,2,446,155,30226000,14188000,12584000,8758000,69.6,33885.65,105518.07
3606630,CARTHAGE CENTRAL SCHOOL DISTRICT,Rural (fringe),5,3146,0,14,125,112,264,11.92,78,9,349.56,3,1048.67,558,61382000,35765000,34305000,22867000,66.66,19511.13,86617.42
3606570,CARMEL CENTRAL SCHOOL DISTRICT,Large Suburb,6,4078,-999,12,125,164,321,12.7,107,11,370.73,4,1019.5,776,128858000,81425000,74618000,52370000,70.18,31598.33,163146.42
3606540,CARLE PLACE UNION FREE SCHOOL DISTRICT,Large Suburb,3,1334,-999,5,64,77,149,8.95,44,5,266.8,3,444.67,295,54924000,29521000,29298000,20192000,68.92,41172.41,135516.78
3606500,SPACKENKILL UNION FREE SCHOOL DISTRICT,Large Suburb,4,1526,-999,5,60,76,142,10.75,30,12,127.17,3,508.67,301,50134000,27029000,24555000,17207000,70.08,32853.21,121176.06
3606470,CANTON CENTRAL SCHOOL DISTRICT,Rural (fringe),3,1348,2,5,44,48,103,13.09,36,10,134.8,1,1348,245,30913000,18119000,14397000,9780000,67.93,22932.49,94951.46
3606420,CANDOR CENTRAL SCHOOL DISTRICT,Rural (distant),2,740,-999,3,33,38,76,9.74,5,4,185,1,740,163,18924000,10950000,9122000,6498000,71.23,25572.97,85500
3606390,CANASTOTA CENTRAL SCHOOL DISTRICT,Rural (fringe),4,1342,-999,6,59,49,117,11.47,7,6,223.67,2,671,244,31232000,17971000,15673000,11023000,70.33,23272.73,94213.68
3606360,CANASERAGA CENTRAL SCHOOL DISTRICT,Rural (distant),1,240,1,1,12,13,29,8.28,10,1,240,1,240,62,6340000,3473000,3383000,2186000,64.62,26416.67,75379.31
3606330,CANANDAIGUA CITY SCHOOL DISTRICT,Large Suburb,3,3481,2,15,128,146,301,11.56,123,12,290.08,6,580.17,736,72928000,44842000,40906000,29023000,70.95,20950.3,96421.93
3606300,CANAJOHARIE CENTRAL SCHOOL DISTRICT,Town (distant),3,940,2,3,29,43,78,12.05,3,4,235,2,470,167,23412000,13433000,11125000,7926000,71.24,24906.38,101615.38
3606240,CAMDEN CENTRAL SCHOOL DISTRICT,Rural (distant),4,2124,2,9,81,83,184,11.54,51,6,354,3,708,390,49367000,28433000,24231000,16491000,68.06,23242.47,89625
3606210,CAMBRIDGE CENTRAL SCHOOL DISTRICT,Rural (distant),2,855,-999,4,37,39,81,10.56,26,3,285,2,427.5,173,21811000,11985000,10387000,6944000,66.85,25509.94,85728.4
3606180,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,Rural (fringe),3,822,1,3,34,38,79,10.41,13,3,274,2,411,156,19837000,10702000,10172000,6997000,68.79,24132.6,88569.62
3606160,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,Rural (distant),3,1238,1,5,46,61,117,10.58,30,4,309.5,1,1238,259,30938000,16479000,16246000,10949000,67.4,24990.31,93581.2
3606090,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,Rural (distant),2,913,1,2,36,43,85,10.74,19,5,182.6,1,913,187,26028000,12357000,12150000,8049000,66.25,28508.21,94694.12
3606060,BYRAM HILLS CENTRAL SCHOOL DISTRICT,Rural (fringe),4,2319,-999,7,89,115,215,10.79,78,17,136.41,4,579.75,547,89137000,49074000,48244000,32573000,67.52,38437.69,151502.33
3605940,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,Large Suburb,5,3087,-999,11,99,134,251,12.3,89,7,441,5,617.4,569,66824000,38185000,37658000,25906000,68.79,21646.91,103211.16
3605850,BUFFALO CITY SCHOOL DISTRICT,Large City,62,33756,111,110,1156,1307,2810,12.01,936,4,8439,21,1607.43,5386,1002588000,430550000,361669000,254950000,70.49,29701.03,90729.54
3605820,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,Rural (distant),2,821,2,3,32,34,73,11.25,40,3,273.67,1,821,174,21257000,11404000,9237000,6571000,71.14,25891.6,90013.7
3605670,BROOKFIELD CENTRAL SCHOOL DISTRICT,Rural (distant),1,243,0,1,8,9,21,11.57,6,2,121.5,1,243,50,6827000,3347000,3162000,2041000,64.55,28094.65,97190.48
3605640,BRONXVILLE UNION FREE SCHOOL DISTRICT,Large Suburb,3,1618,-999,5,55,58,134,12.07,53,12,134.83,2,809,268,52308000,29779000,27121000,20779000,76.62,32328.8,155067.16
3605610,BROCTON CENTRAL SCHOOL DISTRICT,Rural (distant),2,577,2,2,22,24,56,10.3,17,0,-999,1,577,127,16636000,10359000,8887000,6327000,71.19,28831.89,112982.14
3605580,BROCKPORT CENTRAL SCHOOL DISTRICT,Town (fringe),5,3428,4,12,116,152,296,11.58,80,24,142.83,4,857,719,85003000,47075000,42787000,28840000,67.4,24796.67,97432.43
3605520,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),Rural (fringe),2,1184,1,5,44,53,108,10.96,26,3,394.67,3,394.67,253,26046000,14618000,13641000,9128000,66.92,21998.31,84518.52
3605460,BRIGHTON CENTRAL SCHOOL DISTRICT,Large Suburb,4,3657,-999,6,126,165,320,11.43,65,9,406.33,4,914.25,588,81929000,47022000,39255000,28465000,72.51,22403.34,88953.13
3605370,BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT,Rural (fringe),1,215,1,0,10,14,28,7.68,16,1,215,0,-999,67,21675000,9213000,7761000,5737000,73.92,100813.95,204892.86
3605340,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,Large Suburb,3,1432,-999,4,45,78,134,10.69,50,12,119.33,2,716,283,50207000,28282000,27915000,20143000,72.16,35060.75,150320.9
3605310,BREWSTER CENTRAL SCHOOL DISTRICT,Rural (fringe),4,3046,-999,9,101,116,236,12.91,59,9,338.44,6,507.67,559,95622000,57345000,54138000,37358000,69.01,31392.65,158296.61
3605280,BRENTWOOD UNION FREE SCHOOL DISTRICT,Large Suburb,17,18878,6,53,533,525,1167,16.18,208,35,539.37,11,1716.18,2315,420038000,281465000,229331000,176242000,76.85,22250.13,151021.42
3605220,BRADFORD CENTRAL SCHOOL DISTRICT,Rural (distant),1,273,1,1,13,14,30,9.1,7,2,136.5,0,-999,63,8947000,4055000,3803000,2414000,63.48,32772.89,80466.67
3605040,ADIRONDACK CENTRAL SCHOOL DISTRICT,Rural (distant),5,1234,1,5,49,49,110,11.22,27,5,246.8,1,1234,273,32118000,15884000,14130000,9237000,65.37,26027.55,83972.73
3605010,BOLTON CENTRAL SCHOOL DISTRICT,Rural (distant),1,189,1,1,10,17,30,6.3,3,2,94.5,2,94.5,56,8585000,4698000,4315000,2743000,63.57,45423.28,91433.33
3604920,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,Rural (fringe),3,905,1,3,35,37,80,11.31,16,8,113.13,3,301.67,175,20094000,11102000,10279000,6987000,67.97,22203.31,87337.5
3604870,BINGHAMTON CITY SCHOOL DISTRICT,Small City,10,5451,8,28,258,211,524,10.4,260,24,227.13,9,605.67,1025,135303000,80680000,64567000,47984000,74.32,24821.68,91572.52
3604758,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,Large Suburb,1,117,1,-999,4,6,24,4.88,76,0,-999,0,-999,195,38718000,30068000,21050000,19353000,91.94,330923.08,806375
3604757,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,Rural (distant),2,365,1,2,16,19,39,9.36,3,2,182.5,1,365,80,10347000,5309000,4678000,3138000,67.08,28347.95,80461.54
3604740,BETHPAGE UNION FREE SCHOOL DISTRICT,Large Suburb,5,2977,-999,10,110,127,261,11.41,41,10,297.7,6,496.17,467,84863000,53821000,50803000,36765000,72.37,28506.21,140862.07
3604710,BETHLEHEM CENTRAL SCHOOL DISTRICT,Large Suburb,7,4478,-999,14,130,165,323,13.86,102,18,248.78,8,559.75,709,97197000,51718000,52610000,33511000,63.7,21705.45,103749.23
3604650,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,Rural (distant),2,779,1,3,30,40,77,10.12,18,4,194.75,3,259.67,168,22825000,12211000,10605000,6940000,65.44,29300.39,90129.87
3604620,BERLIN CENTRAL SCHOOL DISTRICT,Rural (distant),2,709,-999,3,32,42,81,8.75,13,6,118.17,4,177.25,191,20545000,11298000,11153000,7170000,64.29,28977.43,88518.52
3604530,BEMUS POINT CENTRAL SCHOOL DISTRICT,Rural (fringe),2,681,2,2,30,32,68,10.01,11,6,113.5,2,340.5,138,15489000,8199000,7898000,5481000,69.4,22744.49,80602.94
3604410,BELLMORE UNION FREE SCHOOL DISTRICT,Large Suburb,3,1050,5,6,74,0,94,11.17,43,0,-999,3,350,242,40563000,20777000,18953000,13715000,72.36,38631.43,145904.26
3604370,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,Rural (distant),1,493,1,2,18,20,41,12.02,4,1,493,1,493,79,10725000,5612000,5071000,3398000,67.01,21754.56,82878.05
3604350,BELFAST CENTRAL SCHOOL DISTRICT,Rural (remote),1,350,1,1,17,17,38,9.21,9,0,-999,0,-999,80,10375000,5420000,4862000,3418000,70.3,29642.86,89947.37
3604290,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,Rural (distant),5,2003,6,8,77,79,181,11.07,51,16,125.19,2,1001.5,407,54452000,29362000,25173000,17600000,69.92,27185.22,97237.57
3604200,BEAVER RIVER CENTRAL SCHOOL DISTRICT,Rural (distant),3,905,1,4,30,31,69,13.12,23,2,452.5,2,452.5,160,17279000,9481000,8651000,5882000,67.99,19092.82,85246.38
3604140,BEACON CITY SCHOOL DISTRICT,Large Suburb,6,2991,3,10,112,112,243,12.31,100,12,249.25,6,498.5,584,73580000,42545000,40685000,28444000,69.91,24600.47,117053.5
3604110,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,Large Suburb,5,2172,-999,8,88,106,215,10.1,74,12,181,9,241.33,511,76875000,47450000,41604000,31762000,76.34,35393.65,147730.23
3604080,BAY SHORE UNION FREE SCHOOL DISTRICT,Large Suburb,7,6127,0,17,211,222,473,12.95,19,20,306.35,6,1021.17,805,165366000,110674000,95925000,72997000,76.1,26989.72,154327.7
3604050,BATH CENTRAL SCHOOL DISTRICT,Town (distant),3,1495,5,7,59,59,136,10.99,60,12,124.58,1,1495,312,44451000,20625000,17334000,12162000,70.16,29733.11,89426.47
3603990,BATAVIA CITY SCHOOL DISTRICT,Town (distant),4,2283,2,10,107,92,220,10.38,89,26,87.81,5,456.6,527,60659000,30096000,28458000,19969000,70.17,26569.86,90768.18
3603960,BARKER CENTRAL SCHOOL DISTRICT,Rural (distant),2,792,1,3,28,32,65,12.18,11,6,132,1,792,126,16713000,10201000,9324000,6711000,71.98,21102.27,103246.15
3603930,BALLSTON SPA CENTRAL SCHOOL DISTRICT,Small Suburb,6,4110,-999,16,142,151,330,12.45,80,11,373.64,7,587.14,713,94909000,56544000,50684000,35900000,70.83,23092.21,108787.88
3603870,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,Large Suburb,8,5556,-999,20,181,188,404,13.75,146,24,231.5,8,694.5,981,118647000,66617000,60617000,41882000,69.09,21354.75,103668.32
3603840,BALDWIN UNION FREE SCHOOL DISTRICT,Large Suburb,7,4625,-999,13,164,194,392,11.8,99,22,210.23,2,2312.5,832,127319000,78840000,74833000,53524000,71.52,27528.43,136540.82
3603810,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,Rural (distant),3,813,2,1,29,34,73,11.14,32,3,271,1,813,171,23272000,10140000,9819000,6365000,64.82,28624.85,87191.78
3603720,BABYLON UNION FREE SCHOOL DISTRICT,Large Suburb,3,1601,-999,6,60,74,144,11.12,34,5,320.2,2,800.5,288,55178000,31799000,28574000,21065000,73.72,34464.71,146284.72
3603660,AVON CENTRAL SCHOOL DISTRICT,Town (fringe),3,1011,-999,4,40,48,95,10.64,23,6,168.5,3,337,204,19612000,10481000,10116000,6819000,67.41,19398.62,71778.95
3603630,AVOCA CENTRAL SCHOOL DISTRICT,Rural (distant),1,457,-999,2,22,22,47,9.72,12,2,228.5,0,-999,101,13612000,6907000,6033000,3913000,64.86,29785.56,83255.32
3603480,AUBURN CITY SCHOOL DISTRICT,Town (distant),7,4310,0,18,150,136,310,13.9,98,7,615.71,5,862,560,82930000,54330000,39292000,30561000,77.78,19241.3,98583.87
3603420,ATTICA CENTRAL SCHOOL DISTRICT,Rural (fringe),3,1239,1,3,48,58,114,10.87,34,2,619.5,2,619.5,241,28428000,16805000,14318000,10515000,73.44,22944.31,92236.84
3603270,ARLINGTON CENTRAL SCHOOL DISTRICT,Rural (fringe),11,8141,-999,26,272,291,614,13.26,179,23,353.96,13,626.23,1482,208455000,125462000,110701000,76442000,69.05,25605.58,124498.37
3603240,ARKPORT CENTRAL SCHOOL DISTRICT,Town (remote),1,454,-999,2,19,19,42,10.81,0,2,227,1,454,56,14238000,5558000,5259000,3513000,66.8,31361.23,83642.86
3603210,ARGYLE CENTRAL SCHOOL DISTRICT,Rural (fringe),2,498,1,2,22,23,49,10.16,15,2,249,1,498,111,18516000,7809000,6728000,4847000,72.04,37180.72,98918.37
3603180,ARDSLEY UNION FREE SCHOOL DISTRICT,Large Suburb,3,2261,-999,9,83,99,192,11.78,100,18,125.61,6,376.83,432,72757000,43214000,38601000,29585000,76.64,32179.12,154088.54
3603060,SCHENEVUS CENTRAL SCHOOL DISTRICT,Rural (remote),1,361,1,2,13,18,36,10.03,13,2,180.5,0,-999,65,9252000,5368000,4686000,3240000,69.14,25628.81,90000
3603030,ANDOVER CENTRAL SCHOOL DISTRICT,Rural (distant),1,311,1,1,13,18,36,8.64,5,2,155.5,1,311,76,11758000,4536000,4661000,2868000,61.53,37807.07,79666.67
3603000,ANDES CENTRAL SCHOOL DISTRICT,Rural (distant),1,79,0,0,6,8,16,4.94,5,0,-999,0,-999,33,5174000,1997000,2168000,1293000,59.64,65493.67,80812.5
3602970,AMSTERDAM CITY SCHOOL DISTRICT,Town (fringe),6,3994,6,12,137,125,290,13.77,87,7,570.57,4,998.5,553,85783000,49262000,36610000,29122000,79.55,21477.97,100420.69
3602940,AMITYVILLE UNION FREE SCHOOL DISTRICT,Large Suburb,5,3115,4,10,116,129,273,11.41,72,8,389.38,2,1557.5,526,110011000,59251000,50328000,38663000,76.82,35316.53,141622.71
3602920,AMHERST CENTRAL SCHOOL DISTRICT,Large Suburb,4,3002,2,12,117,120,257,11.68,96,7,428.86,6,500.33,528,63912000,33831000,31011000,22113000,71.31,21289.81,86042.8
3602880,AMAGANSETT UNION FREE SCHOOL DISTRICT,Town (fringe),1,86,2,1,16,0,21,4.1,4,0,-999,0,-999,36,9773000,4890000,4328000,3085000,71.28,113639.53,146904.76
3602820,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,Rural (distant),2,1191,2,4,44,38,90,13.23,14,4,297.75,0,-999,209,32328000,17066000,16195000,10822000,66.82,27143.58,120244.44
3602730,WINDSOR CENTRAL SCHOOL DISTRICT,Rural (distant),4,1707,5,6,62,73,154,11.08,35,13,131.31,1,1707,343,43096000,24754000,21071000,14975000,71.07,25246.63,97240.26
3602700,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,Rural (fringe),2,626,1,2,24,32,64,9.78,11,2,313,1,626,104,13718000,7952000,7194000,5122000,71.2,21913.74,80031.25
3602670,ALEXANDRIA CENTRAL SCHOOL DISTRICT,Rural (distant),2,520,1,2,21,23,49,10.61,8,2,260,1,520,86,12777000,7370000,6498000,4390000,67.56,24571.15,89591.84
3602580,ALEXANDER CENTRAL SCHOOL DISTRICT,Town (distant),2,837,-999,3,35,36,78,10.73,22,4,209.25,0,-999,176,17302000,10643000,9907000,6915000,69.8,20671.45,88653.85
3602550,ALDEN CENTRAL SCHOOL DISTRICT,Rural (fringe),4,1578,-999,5,55,63,127,12.43,22,8,197.25,2,789,277,34017000,17927000,17997000,11664000,64.81,21557.03,91842.52
