lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
3910007,Leetonia Exempted Village,Town (fringe),3,633,0,3,16,21,42,15.07,12,1,633.0,0,,212,9129000,4901000,4273000,2792000,65.34,14421.8,66476.19
3910008,Crestline Exempted Village,Rural (fringe),3,584,2,3,19,16,42,13.9,10,1,584.0,0,,160,10230000,4830000,4114000,2678000,65.09,17517.12,63761.9
3910009,Shelby City,Town (fringe),5,1916,3,6,43,43,97,19.75,30,5,383.2,0,,345,23492000,12942000,11223000,7681000,68.44,12260.96,79185.57
3910010,Miami Trace Local,Rural (fringe),3,2586,1,9,61,60,134,19.3,16,4,646.5,1,2586.0,521,47096000,15909000,16582000,10203000,61.53,18211.91,76141.79
3910011,Washington Court House City,Town (distant),4,2204,2,7,53,47,112,19.68,31,5,440.8,1,2204.0,423,24935000,13752000,13037000,9026000,69.23,11313.52,80589.29
3910012,Mount Vernon City,Town (distant),8,3723,0,15,97,94,211,17.64,10,5,744.6,2,1861.5,628,45902000,25276000,24176000,17120000,70.81,12329.3,81137.44
3910013,East Knox Local,Rural (fringe),2,894,0,3,22,27,54,16.56,2,1,894.0,0,,169,12002000,5875000,4825000,3167000,65.64,13425.06,58648.15
3910014,Riverside Local,Large Suburb,8,4079,0,7,98,101,208,19.61,34,7,582.71,1,4079.0,634,69729000,25450000,24850000,16416000,66.06,17094.63,78923.08
3910015,Painesville City Local,Large Suburb,6,2928,2,14,81,63,167,17.53,43,7,418.29,0,,471,42019000,23043000,22435000,15224000,67.86,14350.75,91161.68
3910016,Orange City,Large Suburb,4,2047,2,9,52,75,142,14.42,64,7,292.43,3,682.33,607,59925000,28706000,32775000,20267000,61.84,29274.55,142725.35
3910017,Bedford City,Large Suburb,6,3245,5,12,74,89,184,17.64,55,10,324.5,0,,562,54678000,23969000,28726000,16309000,56.77,16849.92,88635.87
3910018,Warren Local,Rural (distant),4,2020,0,8,49,50,108,18.7,21,3,673.33,0,,320,27184000,14616000,12405000,8505000,68.56,13457.43,78750.0
3910019,Marietta City,Town (fringe),6,2534,0,12,71,67,152,16.67,16,5,506.8,1,2534.0,474,28919000,15434000,14590000,9730000,66.69,11412.39,64013.16
3910020,Clyde-Green Springs Exempted Village,Town (distant),4,2217,0,9,68,59,137,16.18,29,5,443.4,1,2217.0,411,28242000,15501000,13755000,9384000,68.22,12738.84,68496.35
3910021,Old Fort Local,Rural (distant),2,668,0,3,21,22,46,14.52,1,2,334.0,0,,122,8088000,4556000,4192000,2955000,70.49,12107.78,64239.13
3910022,Lincolnview Local,Rural (fringe),2,868,0,3,21,27,55,15.78,3,2,434.0,0,,173,11369000,6629000,5457000,3775000,69.18,13097.93,68636.36
3910023,Van Wert City,Rural (fringe),4,2083,7,8,51,57,125,16.66,34,6,347.17,1,2083.0,461,26351000,14895000,13719000,9251000,67.43,12650.5,74008.0
3910024,Upper Sandusky Exempted Village,Town (distant),5,1603,0,5,42,44,92,17.42,19,3,534.33,1,1603.0,318,20115000,11300000,10015000,7048000,70.37,12548.35,76608.7
3910025,Kenton City,Town (distant),3,1871,3,9,47,48,113,16.56,33,3,623.67,0,,322,24332000,14292000,12800000,8977000,70.13,13004.81,79442.48
3910026,Clay Local,Rural (fringe),3,703,2,3,13,28,49,14.35,6,1,703.0,2,351.5,109,8409000,4546000,3879000,2592000,66.82,11961.59,52897.96
3910027,Portsmouth City,Town (fringe),3,1687,4,10,53,43,113,14.93,24,5,337.4,2,843.5,255,30946000,15355000,13521000,9548000,70.62,18343.81,84495.58
3910028,Rittman Exempted Village,Large Suburb,3,991,0,4,29,26,61,16.25,9,1,991.0,0,,217,12398000,6676000,5985000,4256000,71.11,12510.6,69770.49
3910029,Wadsworth City,Large Suburb,8,4685,4,13,95,117,232,20.19,47,12,390.42,0,,807,54287000,31127000,29287000,20032000,68.4,11587.41,86344.83
3910030,Celina City,Town (distant),8,2698,5,11,73,84,179,15.07,6,7,385.43,1,2698.0,611,52020000,22145000,19321000,13557000,70.17,19280.95,75737.43
3910031,Marion Local,Rural (distant),2,864,0,2,24,26,55,15.71,2,2,432.0,0,,216,9559000,6267000,5024000,3681000,73.27,11063.66,66927.27
3910032,Wooster City,Town (distant),7,3507,2,14,85,95,199,17.62,15,10,350.7,0,,724,49942000,26916000,25934000,17606000,67.89,14240.66,88472.36
3910033,Northwestern Local,Rural (distant),3,1354,0,5,39,42,87,15.56,17,0,,1,1354.0,278,17714000,10288000,8743000,6274000,71.76,13082.72,72114.94
4000013,TIMBERLAKE,Rural (remote,2,291,1,1,18,8,29,10.03,7,1,291.0,0,,67,4742000,2485000,2684000,1633000,60.84,16295.53,56310.34
4000014,BURNS FLAT-DILL CITY,Rural (remote,2,582,2,2,24,11,40,14.55,8,2,291.0,0,,82,5670000,3068000,3210000,2016000,62.8,9742.27,50400.0
4000015,THOMAS-FAY-CUSTER UNIFIED DIST,Rural (remote,3,491,1,2,15,17,36,13.64,6,1,491.0,1,491.0,71,5069000,2753000,2608000,1843000,70.67,10323.83,51194.44
4000020,FRONTIER,Rural (remote,2,367,1,2,24,13,41,8.95,6,3,122.33,0,,79,7371000,3461000,3719000,2220000,59.69,20084.47,54146.34
4000021,OKLAHOMA UNION,Rural (distant),3,640,2,2,13,26,43,14.88,9,1,640.0,1,640.0,75,6543000,3746000,3201000,2326000,72.66,10223.44,54093.02
4000032,HYDRO-EAKLY,Rural (distant),3,442,2,2,11,15,31,14.26,6,1,442.0,0,,53,5005000,2447000,2218000,1590000,71.69,11323.53,51290.32
4000033,KEYS,Rural (distant),2,741,2,0,26,20,49,15.12,9,2,370.5,1,741.0,90,8105000,4206000,3888000,2687000,69.11,10937.92,54836.73
4000782,GRAHAM-DUSTIN,Rural (distant),3,178,1,0,8,4,14,12.71,5,0,,0,,34,2233000,1289000,1195000,821000,68.7,12544.94,58642.86
4000797,OLUSTEE-ELDORADO,Rural (distant),2,191,1,1,9,6,18,10.61,5,0,,0,,35,2453000,1435000,1332000,944000,70.87,12842.93,52444.44
4000798,DAVIDSON,Rural (distant),1,36,0,0,3,0,4,9.0,0,0,,0,,8,588000,320000,297000,216000,72.73,16333.33,54000.0
4000802,NORTH ROCK CREEK,Rural (fringe),3,740,4,3,19,18,44,16.82,9,2,370.0,1,740.0,79,6866000,3679000,3323000,2406000,72.4,9278.38,54681.82
4002370,ACHILLE,Rural (distant),2,321,3,0,12,7,22,14.59,10,1,321.0,0,,52,3961000,1921000,1920000,1258000,65.52,12339.56,57181.82
4002430,ADA,Town (remote),6,2551,10,11,80,88,189,13.5,51,9,283.44,5,510.2,371,26519000,14934000,13807000,9548000,69.15,10395.53,50518.52
4002460,ADAIR,Rural (distant),3,1066,2,4,24,36,67,15.91,13,2,533.0,1,1066.0,131,10135000,5628000,4843000,3490000,72.06,9507.5,52089.55
4002520,AFTON,Rural (distant),2,516,1,1,21,11,35,14.74,11,1,516.0,0,,74,5217000,3102000,2784000,1935000,69.5,10110.47,55285.71
4002550,AGRA,Rural (distant),3,314,1,1,9,10,22,14.27,9,0,,0,,48,3755000,2039000,1631000,1139000,69.83,11958.6,51772.73
4002580,ALBION,Rural (remote,1,45,0,0,3,0,3,15.0,0,0,,0,,9,735000,309000,342000,202000,59.06,16333.33,67333.33
4002670,ALEX,Rural (distant),2,325,1,0,16,7,25,13.0,7,1,325.0,1,325.0,52,7572000,3071000,2503000,1525000,60.93,23298.46,61000.0
4002720,ALINE-CLEO,Rural (remote,2,130,1,1,9,5,17,7.65,1,0,,0,,29,2064000,1231000,1089000,802000,73.65,15876.92,47176.47
4002760,ALLEN,Rural (remote,2,531,3,2,19,10,35,15.17,8,1,531.0,0,,67,5747000,3165000,2888000,1907000,66.03,10822.98,54485.71
4002790,ALLEN-BOWDEN,Rural (fringe),1,330,1,2,22,0,25,13.2,2,0,,1,330.0,44,3148000,1618000,1770000,1164000,65.76,9539.39,46560.0
4002850,ALTUS,Town (remote),7,3345,12,12,93,78,196,17.07,61,10,334.5,3,1115.0,422,29559000,17240000,15935000,10683000,67.04,8836.77,54505.1
4002880,ALVA,Town (remote),5,1044,5,5,33,40,84,12.43,35,4,261.0,1,1044.0,184,14171000,8558000,7234000,4812000,66.52,13573.75,57285.71
4002910,AMBER-POCASSET,Rural (distant),3,510,1,4,9,17,32,15.94,7,1,510.0,0,,67,5611000,2968000,2439000,1664000,68.22,11001.96,52000.0
4003000,ANADARKO,Town (distant),5,1617,5,6,40,55,106,15.25,39,5,323.4,2,808.5,235,17587000,9132000,9082000,5848000,64.39,10876.31,55169.81
4003010,ANDERSON,Rural (fringe),1,324,1,2,17,0,20,16.2,6,1,324.0,1,324.0,35,3173000,1628000,1469000,1058000,72.02,9793.21,52900.0
4003060,ANTLERS,Rural (remote,3,1021,3,4,23,39,69,14.8,12,3,340.33,1,1021.0,121,9013000,5405000,4966000,3588000,72.25,8827.62,52000.0
4003120,ARAPAHO-BUTLER,Rural (distant),2,464,2,2,19,10,33,14.06,6,1,464.0,0,,61,6623000,2651000,2564000,1709000,66.65,14273.71,51787.88
4003180,ARDMORE,Town (remote),6,2840,9,11,71,82,175,16.23,61,9,315.56,5,568.0,431,33011000,15169000,15813000,9127000,57.72,11623.59,52154.29
4003210,ARKOMA,Midsize Suburb,3,406,1,1,11,14,27,15.04,8,0,,0,,53,3735000,2059000,1993000,1351000,67.79,9199.51,50037.04
4003240,ARNETT,Rural (remote,2,173,0,0,10,6,18,9.61,3,0,,0,,40,4049000,1586000,1751000,1075000,61.39,23404.62,59722.22
4003300,ASHER,Rural (remote,2,285,1,0,8,5,15,19.0,4,1,285.0,0,,32,2927000,1456000,1440000,1009000,70.07,10270.18,67266.67
4003360,ATOKA,Rural (remote,2,890,3,3,33,17,56,15.89,24,1,890.0,1,890.0,128,14062000,5470000,5063000,3292000,65.02,15800.0,58785.71
4003450,AVANT,Rural (distant),1,93,0,0,6,0,7,13.29,4,0,,0,,20,1356000,503000,559000,384000,68.69,14580.65,54857.14
4003510,BALKO,Rural (remote,2,150,1,1,10,6,19,7.89,4,1,150.0,1,150.0,36,4472000,1491000,1564000,1038000,66.37,29813.33,54631.58
4003540,BANNER,Rural (fringe),1,259,1,1,13,0,16,16.19,5,0,,0,,31,4781000,1497000,1179000,923000,78.29,18459.46,57687.5
4003570,BARNSDALL,Rural (distant),3,423,1,2,10,12,26,16.27,5,1,423.0,0,,50,3852000,2024000,1920000,1318000,68.65,9106.38,50692.31
4003630,BARTLESVILLE,Town (distant),9,5971,18,18,147,175,358,16.68,106,15,398.07,10,597.1,680,50567000,29352000,27428000,19216000,70.06,8468.77,53675.98
4003660,BATTIEST,Rural (remote,2,251,0,0,13,7,21,11.95,2,1,251.0,1,251.0,47,4534000,1655000,1799000,1072000,59.59,18063.75,51047.62
4003690,BEARDEN,Rural (distant),1,146,1,1,6,0,8,18.25,3,0,,0,,19,1312000,685000,706000,464000,65.72,8986.3,58000.0
4003750,BEAVER,Rural (remote,2,312,1,1,14,9,25,12.48,9,1,312.0,1,312.0,54,6795000,2142000,2255000,1492000,66.16,21778.85,59680.0
4003810,BEGGS,Rural (distant),3,1054,2,2,20,38,63,16.73,14,3,351.33,2,527.0,143,10784000,5592000,5445000,3368000,61.85,10231.5,53460.32
4003840,BELFONTE,Rural (distant),2,172,3,0,11,0,14,12.29,4,0,,0,,31,2512000,1190000,1294000,847000,65.46,14604.65,60500.0
4003930,BENNINGTON,Rural (remote,2,344,1,1,11,8,22,15.64,7,1,344.0,0,,49,4050000,1952000,1907000,1231000,64.55,11773.26,55954.55
4004020,BERRYHILL,Large Suburb,3,1221,3,4,25,33,65,18.78,11,3,407.0,0,,114,9771000,5373000,4951000,3402000,68.71,8002.46,52338.46
4004110,BETHANY,Large Suburb,4,1709,2,5,34,54,96,17.8,35,3,569.67,2,854.5,241,16073000,9127000,7906000,5480000,69.31,9404.92,57083.33
4004230,BETHEL,Rural (distant),3,1222,2,4,27,46,80,15.28,20,4,305.5,1,1222.0,189,11318000,6813000,5921000,4148000,70.06,9261.87,51850.0
4004350,BIG PASTURE,Rural (distant),2,195,1,1,8,4,14,13.93,3,0,,0,,29,1973000,1085000,1064000,723000,67.95,10117.95,51642.86
4004360,BILLINGS,Rural (remote,2,70,0,0,3,3,8,8.75,3,0,,0,,17,1308000,679000,676000,470000,69.53,18685.71,58750.0
4004470,BISHOP,Small City,1,584,4,3,21,0,28,20.86,5,1,584.0,1,584.0,44,4329000,2395000,2144000,1614000,75.28,7412.67,57642.86
4004500,BIXBY,Rural (fringe),7,6661,7,18,175,143,345,19.31,97,16,416.31,8,832.63,691,71440000,29397000,27922000,18544000,66.41,10725.12,53750.72
4004630,BLACKWELL,Rural (fringe),3,1207,5,4,29,45,83,14.54,27,2,603.5,1,1207.0,167,13258000,7165000,6040000,4358000,72.15,10984.26,52506.02
4004650,BLAIR,Rural (distant),2,259,1,1,10,6,19,13.63,6,0,,0,,34,2753000,1510000,1335000,989000,74.08,10629.34,52052.63
4004680,BLANCHARD,Town (fringe),4,2058,7,6,39,54,107,19.23,34,5,411.6,3,686.0,217,19432000,9548000,8264000,5425000,65.65,9442.18,50700.93
4004830,BLUEJACKET,Rural (distant),3,205,0,0,5,9,16,12.81,5,0,,0,,34,2398000,1348000,1213000,849000,69.99,11697.56,53062.5
4004860,BOISE CITY,Rural (remote,3,301,1,1,8,9,19,15.84,10,0,,0,,51,3804000,1669000,1829000,1131000,61.84,12637.87,59526.32
4004950,BOKOSHE,Rural (distant),2,192,1,1,8,5,16,12.0,2,0,,0,,38,2721000,1238000,1247000,833000,66.8,14171.88,52062.5
4005010,BOONE-APACHE,Rural (distant),3,578,2,2,13,20,37,15.62,8,2,289.0,1,578.0,66,6448000,3163000,2789000,1983000,71.1,11155.71,53594.59
4005040,BOSWELL,Rural (remote,3,339,0,2,11,10,24,14.13,5,1,339.0,0,,47,3734000,1946000,1911000,1244000,65.1,11014.75,51833.33
4005130,BOWLEGS,Rural (distant),2,246,0,0,11,5,17,14.47,3,0,,0,,31,2574000,1296000,1250000,860000,68.8,10463.41,50588.24
4005160,BOWRING,Rural (distant),1,66,0,0,6,0,7,9.43,4,0,,0,,20,1157000,529000,641000,367000,57.25,17530.3,52428.57
4005280,BRAGGS,Rural (distant),2,153,1,1,6,4,13,11.77,1,0,,0,,24,1799000,963000,925000,600000,64.86,11758.17,46153.85
4005340,BRAY-DOYLE,Rural (distant),2,299,2,1,15,11,30,9.97,4,1,299.0,0,,58,5127000,2449000,2313000,1589000,68.7,17147.16,52966.67
4005400,BRIDGE CREEK,Rural (fringe),4,1671,5,4,35,49,94,17.78,17,3,557.0,3,557.0,180,14091000,7655000,7713000,5044000,65.4,8432.68,53659.57
4005430,BRIGGS,Rural (distant),1,446,2,2,25,0,29,15.38,4,1,446.0,1,446.0,52,4770000,2308000,2269000,1493000,65.8,10695.07,51482.76
4005460,BRISTOW,Rural (fringe),4,1747,4,6,38,53,101,17.3,19,2,873.5,2,873.5,205,16591000,8780000,8230000,5307000,64.48,9496.85,52544.55
4005490,BROKEN ARROW,Large Suburb,26,19070,62,62,400,509,1034,18.44,220,41,465.12,21,908.1,2310,181131000,85126000,91113000,53807000,59.06,9498.22,52037.72
4005520,BROKEN BOW,Town (remote),4,1596,3,6,34,67,112,14.25,8,3,532.0,3,532.0,200,16015000,9299000,7856000,5551000,70.66,10034.46,49562.5
4005580,BRUSHY,Rural (distant),1,397,2,1,16,0,20,19.85,12,0,,0,,51,3972000,1870000,1719000,1130000,65.74,10005.04,56500.0
4005760,BUFFALO,Rural (remote,2,309,1,1,14,5,21,14.71,4,0,,0,,36,3345000,1748000,1626000,1146000,70.48,10825.24,54571.43
4005820,BUFFALO VALLEY,Rural (remote,2,143,0,0,5,4,10,14.3,1,0,,0,,20,1587000,846000,768000,522000,67.97,11097.9,52200.0
4005910,BURLINGTON,Rural (remote,2,130,1,0,11,6,19,6.84,4,0,,1,130.0,36,3529000,1383000,1496000,953000,63.7,27146.15,50157.89
4006000,BUTNER,Rural (distant),2,240,1,1,9,5,17,14.12,4,1,240.0,0,,36,2893000,1285000,1398000,813000,58.15,12054.17,47823.53
4006060,BYNG,Rural (distant),5,1826,7,7,54,45,114,16.02,30,5,365.2,3,608.67,235,16792000,9425000,9280000,6118000,65.93,9196.06,53666.67
4006120,CACHE,Rural (fringe),5,1992,0,0,44,71,115,17.32,30,3,664.0,1,1992.0,227,20519000,10013000,9096000,6272000,68.95,10300.7,54539.13
4006150,CADDO,Rural (distant),2,496,1,2,21,12,36,13.78,8,1,496.0,0,,71,5212000,2869000,2769000,1963000,70.89,10508.06,54527.78
4006180,CALERA,Town (distant),2,779,3,3,30,13,50,15.58,18,1,779.0,1,779.0,100,7916000,4145000,4022000,2778000,69.07,10161.75,55560.0
4006240,CALUMET,Rural (distant),2,269,1,1,12,7,22,12.23,9,1,269.0,0,,58,6469000,2123000,2033000,1264000,62.17,24048.33,57454.55
4006270,CALVIN,Rural (remote,2,178,1,1,9,4,16,11.13,2,0,,0,,31,3611000,1437000,1278000,781000,61.11,20286.52,48812.5
4006330,CAMERON,Rural (distant),2,288,1,1,10,7,19,15.16,3,1,288.0,0,,36,3129000,1578000,1432000,971000,67.81,10864.58,51105.26
4006390,CANADIAN,Rural (remote,2,401,1,2,20,9,33,12.15,8,1,401.0,1,401.0,61,4746000,2828000,2497000,1837000,73.57,11835.41,55666.67
4006420,CANEY,Rural (remote,2,233,1,1,11,6,19,12.26,14,1,233.0,0,,53,3424000,1752000,1419000,981000,69.13,14695.28,51631.58
4006480,CANTON,Rural (remote,2,347,1,0,23,12,36,9.64,8,1,347.0,1,347.0,65,5834000,3282000,2867000,2039000,71.12,16812.68,56638.89
4006510,CANUTE,Rural (distant),2,376,1,2,15,8,27,13.93,5,1,376.0,0,,59,3737000,2406000,1969000,1355000,68.82,9938.83,50185.19
4006630,CARNEGIE,Rural (remote,3,554,2,2,13,20,37,14.97,11,1,554.0,0,,77,6191000,3059000,2908000,1919000,65.99,11175.09,51864.86
4006690,CARNEY,Rural (distant),2,253,1,1,10,4,16,15.81,4,0,,0,,35,2391000,1280000,1200000,862000,71.83,9450.59,53875.0
4006810,CASHION,Rural (distant),3,595,2,2,14,23,41,14.51,11,1,595.0,1,595.0,78,9398000,3752000,3442000,2402000,69.79,15794.96,58585.37
4006850,OKEMAH,Rural (fringe),4,795,2,3,21,34,61,13.03,18,3,265.0,1,795.0,122,9245000,5010000,4499000,3117000,69.28,11628.93,51098.36
4006870,CATOOSA,Large Suburb,4,1949,0,8,46,74,128,15.23,15,5,389.8,3,649.67,220,21233000,10568000,9450000,6660000,70.48,10894.3,52031.25
4006930,CAVE SPRINGS,Rural (distant),3,209,0,0,3,12,15,13.93,3,1,209.0,1,209.0,36,2666000,1437000,1462000,964000,65.94,12755.98,64266.67
4006960,CEMENT,Rural (distant),2,228,1,1,9,4,15,15.2,5,0,,1,228.0,32,2614000,1322000,1159000,828000,71.44,11464.91,55200.0
4007140,CENTRAL,Rural (distant),2,491,3,1,20,12,37,13.27,4,1,491.0,1,491.0,59,4733000,2790000,2576000,1809000,70.23,9639.51,48891.89
4007170,CENTRAL HIGH,Rural (distant),3,417,1,1,11,11,25,16.68,4,1,417.0,1,417.0,50,4414000,2111000,1917000,1248000,65.1,10585.13,49920.0
4007290,CHANDLER,Town (distant),4,1169,4,4,30,34,72,16.24,11,2,584.5,0,,150,11499000,5671000,5227000,3863000,73.9,9836.61,53652.78
4007320,CHATTANOOGA,Rural (distant),2,253,1,1,10,7,20,12.65,0,0,,0,,32,2808000,1631000,1427000,984000,68.96,11098.81,49200.0
4007350,CHECOTAH,Town (distant),4,1418,4,6,28,51,89,15.93,20,2,709.0,1,1418.0,177,14555000,7145000,6915000,4916000,71.09,10264.46,55235.96
4007380,CHELSEA,Rural (distant),3,816,2,3,20,30,56,14.57,23,2,408.0,1,816.0,111,9200000,4560000,4211000,2977000,70.7,11274.51,53160.71
4007410,CHEROKEE,Rural (remote,3,400,2,2,23,11,39,10.26,11,1,400.0,0,,84,7384000,3410000,3306000,1999000,60.47,18460.0,51256.41
4007500,CHEYENNE,Rural (remote,2,344,2,2,15,11,30,11.47,7,1,344.0,0,,60,5010000,2625000,2753000,1730000,62.84,14563.95,57666.67
4007560,CHICKASHA,Town (distant),5,2210,5,8,59,56,129,17.13,43,5,442.0,3,736.67,331,26127000,10646000,11752000,6583000,56.02,11822.17,51031.01
4007620,CHOCTAW-NICOMA PARK,Large Suburb,9,5700,6,19,144,161,331,17.22,75,14,407.14,9,633.33,656,52095000,26380000,25413000,16744000,65.89,9139.47,50586.1
4007670,CHOUTEAU-MAZIE,Rural (distant),5,883,3,3,29,35,70,12.61,16,1,883.0,2,441.5,150,12113000,6790000,6099000,4224000,69.26,13718.01,60342.86
4007710,CIMARRON,Rural (distant),2,267,1,1,9,6,18,14.83,2,0,,1,267.0,40,3683000,1359000,1373000,853000,62.13,13794.01,47388.89
4007740,CLAREMORE,Town (fringe),6,3790,2,2,111,121,237,15.99,78,9,421.11,6,631.67,434,38027000,18896000,17091000,11900000,69.63,10033.51,50210.97
4007800,CLAYTON,Rural (remote,2,321,0,1,11,10,22,14.59,9,1,321.0,1,321.0,66,4123000,1970000,2163000,1268000,58.62,12844.24,57636.36
4008010,CLEORA,Rural (distant),1,135,1,0,11,0,12,11.25,3,0,,0,,27,2283000,1302000,1150000,848000,73.74,16911.11,70666.67
4008040,CLEVELAND,Town (distant),4,1647,3,4,37,54,98,16.81,18,2,823.5,0,,197,16543000,8277000,8038000,5427000,67.52,10044.32,55377.55
4008070,CLINTON,Town (remote),5,2213,8,8,63,55,135,16.39,49,6,368.83,3,737.67,309,26435000,11889000,11660000,7013000,60.15,11945.32,51948.15
4008130,COALGATE,Rural (remote,3,653,1,3,23,29,56,11.66,11,1,653.0,2,326.5,108,9924000,5174000,4510000,3230000,71.62,15197.55,57678.57
4008220,COLBERT,Rural (distant),4,783,3,3,24,25,56,13.98,24,1,783.0,0,,121,8079000,4265000,4363000,2972000,68.12,10318.01,53071.43
4008250,COLCORD,Rural (distant),2,592,2,2,21,16,41,14.44,15,0,,1,592.0,100,6755000,3850000,3639000,2443000,67.13,11410.47,59585.37
4008310,COLEMAN,Rural (remote,2,159,0,0,8,4,13,12.23,6,0,,0,,29,2244000,1219000,1044000,764000,73.18,14113.21,58769.23
4008370,COLLINSVILLE,Large Suburb,6,2818,5,10,73,66,154,18.3,42,7,402.57,3,939.33,310,23998000,13016000,12548000,8482000,67.6,8515.97,55077.92
4008460,COMANCHE,Rural (distant),3,957,2,3,19,34,61,15.69,10,2,478.5,2,478.5,115,9761000,5624000,4464000,3065000,68.66,10199.58,50245.9
4008490,COMMERCE,Town (distant),3,888,1,3,22,28,54,16.44,20,2,444.0,1,888.0,116,8759000,4713000,4303000,2868000,66.65,9863.74,53111.11
4008610,COPAN,Rural (distant),2,213,1,1,9,5,17,12.53,2,0,,0,,34,3349000,1302000,1230000,778000,63.25,15723.0,45764.71
4008640,CORDELL,Town (remote),3,672,1,3,24,22,50,13.44,5,2,336.0,1,672.0,91,8661000,4068000,3889000,2645000,68.01,12888.39,52900.0
4008730,COTTONWOOD,Rural (remote,1,166,3,2,11,0,16,10.38,9,0,,0,,38,2352000,1311000,1220000,879000,72.05,14168.67,54937.5
4008790,COVINGTON-DOUGLAS,Rural (remote,2,288,1,1,11,6,20,14.4,6,0,,0,,43,3390000,2077000,1541000,1082000,70.21,11770.83,54100.0
4008850,COWETA,Large Suburb,8,3329,5,6,100,80,193,17.25,35,10,332.9,5,665.8,379,27339000,14591000,14875000,10254000,68.93,8212.38,53129.53
4008940,COYLE,Rural (distant),2,323,1,1,13,8,23,14.04,5,1,323.0,0,,37,3428000,1886000,1570000,1176000,74.9,10613.0,51130.43
4009000,CRESCENT,Rural (distant),3,566,2,1,14,17,35,16.17,10,1,566.0,0,,64,6277000,3526000,2922000,2097000,71.77,11090.11,59914.29
4009060,CROOKED OAK,Large City,3,1176,2,3,32,38,75,15.68,19,3,392.0,0,,131,13608000,7778000,6230000,4488000,72.04,11571.43,59840.0
4009090,CROWDER,Rural (remote,2,392,1,1,18,10,30,13.07,6,0,,0,,56,4127000,2617000,2192000,1626000,74.18,10528.06,54200.0
4009150,CRUTCHO,Large Suburb,1,308,2,3,19,0,24,12.83,3,0,,1,308.0,41,3652000,1913000,1814000,1139000,62.79,11857.14,47458.33
4009240,CUSHING,Rural (fringe),5,1827,5,8,32,70,116,15.75,35,5,365.4,4,456.75,245,26661000,10421000,9927000,6586000,66.34,14592.78,56775.86
4009300,CYRIL,Rural (distant),3,345,1,1,12,8,22,15.68,7,1,345.0,0,,47,3729000,1846000,1774000,1226000,69.11,10808.7,55727.27
4009360,DAHLONEGAH,Rural (distant),1,155,2,1,10,0,13,11.92,2,0,,0,,29,2340000,1191000,1195000,722000,60.42,15096.77,55538.46
4009390,DALE,Rural (distant),3,792,3,2,17,25,48,16.5,8,2,396.0,1,792.0,83,6896000,3876000,3463000,2508000,72.42,8707.07,52250.0
4009420,DARLINGTON,Rural (fringe),1,246,1,2,10,0,13,18.92,10,0,,0,,33,3043000,1616000,1398000,1112000,79.54,12369.92,85538.46
4009450,DAVENPORT,Rural (distant),2,401,2,2,12,7,23,17.43,2,1,401.0,1,401.0,44,3628000,1964000,1732000,1129000,65.18,9047.38,49086.96
4009510,DAVIS,Town (remote),3,1007,2,2,20,38,63,15.98,15,2,503.5,1,1007.0,111,9334000,5321000,4511000,3176000,70.41,9269.12,50412.7
4009570,DEER CREEK,Rural (fringe),8,6646,14,22,179,131,348,19.1,58,16,415.38,8,830.75,605,62130000,28102000,26214000,18000000,68.67,9348.48,51724.14
4009720,DENISON,Rural (fringe),1,300,2,2,18,0,22,13.64,8,0,,0,,37,2661000,1697000,1450000,1156000,79.72,8870.0,52545.45
4009750,DEPEW,Rural (distant),2,386,1,0,9,9,20,19.3,9,1,386.0,0,,57,3605000,1763000,1785000,1083000,60.67,9339.38,54150.0
4009780,DEWAR,Town (distant),3,444,2,1,10,16,31,14.32,3,0,,0,,51,3759000,2486000,2035000,1516000,74.5,8466.22,48903.23
4009810,DEWEY,Town (distant),3,1239,4,4,27,43,79,15.68,15,3,413.0,2,619.5,143,10449000,5975000,5589000,3849000,68.87,8433.41,48721.52
4009870,DIBBLE,Rural (distant),3,694,2,2,14,23,42,16.52,5,1,694.0,1,694.0,83,6333000,3143000,2983000,2036000,68.25,9125.36,48476.19
4009910,DICKSON,Rural (distant),4,1348,3,4,28,39,74,18.22,20,1,1348.0,1,1348.0,141,12962000,7103000,5879000,4160000,70.76,9615.73,56216.22
4010050,DOVER,Rural (distant),2,167,1,1,9,3,15,11.13,1,0,,0,,31,3563000,1528000,1193000,775000,64.96,21335.33,51666.67
4010170,DRUMMOND,Rural (distant),2,353,1,1,12,6,21,16.81,8,0,,0,,43,3742000,1824000,1656000,1133000,68.42,10600.57,53952.38
4010200,DRUMRIGHT,Rural (distant),3,528,0,3,15,15,33,16.0,6,1,528.0,0,,60,5461000,2648000,2545000,1648000,64.75,10342.8,49939.39
4010260,DUKE,Rural (remote,2,159,0,0,8,4,13,12.23,4,0,,0,,33,2239000,1132000,987000,709000,71.83,14081.76,54538.46
4010290,DUNCAN,Town (distant),8,3452,10,12,82,98,203,17.0,60,9,383.56,5,690.4,455,31936000,16667000,16431000,10296000,62.66,9251.45,50719.21
